pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,er_q,r/rh
0.1067,0.2826,0.0293,15,56.41378202777,0.0826,24.13886561386,0.059,65269935099961600,7.3059,0.0943,19.601,0.102,-45.789,0.07,1.081,17.169729,0.002952,18.952118,0.03332,15.872448,0.005818,3.07967,,,1.531,1024.38,32.7,212.68,1.0,0.2299631098076525,0.001961080536434,0.0,0.0,0.0,,0.1964318341241806
0.0971,0.069,-0.3319,14,56.79198814384,0.0186,24.27645362281,0.0129,66729261908482048,7.3904,0.0206,19.959,0.026,-44.498,0.018,1.011,9.376594,0.002765,9.618052,0.002833,8.972963,0.002833,0.645088,,,1.191,4604.865,2200.74,2213.449,1.0,1.3311304150416772,0.0009874742844472,0.0,0.0218577461583766,0.0,,0.20462986963115073
0.2936,0.1004,-0.2703,14,56.5925735476,0.0578,23.87793117845,0.041,65203758244032512,7.1604,0.072,19.385,0.07,-43.298,0.054,1.13,16.309023,0.00287,18.169506,0.024272,15.010233,0.003574,3.159273,,,1.523,1354.123,45.03,486.187,1.0,0.2745381979489769,0.0125726048603098,0.1905277453853135,0.018235100299234,0.6939935746963827,0.0736330688512896,0.20486160981874427
-0.0424,0.2141,-0.1332,14,56.84331611744,0.1378,24.23840687175,0.0855,66729635568719872,7.5492,0.1413,20.215,0.184,-44.319,0.11,0.948,17.617458,0.003151,19.659708,0.071437,16.203325,0.018574,3.456383,,,1.659,709.849,15.21,59.125,1.0,0.1920882387659434,0.0011440260938193,0.0,0.0,0.0,,0.20493909519525505
0.056,0.1939,-0.128,14,56.39758231508,0.0195,24.08301110684,0.0143,65222759179728640,7.3365,0.0217,18.43,0.022,-45.207,0.015,1.02,9.984646,0.002832,10.313002,0.003244,9.486859,0.003076,0.826142,3.79,3.12,1.202,1660.258,656.476,838.385,1.0,1.1691473211883707,0.0083296999684638,0.5756578966019619,0.2158233850879932,0.4923741312744393,0.1846322929415645,0.20664941823463323
0.2078,0.2181,-0.1774,15,56.45599236233,0.1567,23.95146803072,0.113,65217605216685568,7.764,0.185,20.445,0.197,-47.821,0.142,1.061,18.179188,0.003262,19.917322,0.128463,16.76173,0.009259,3.155592,,,1.699,622.026,8.454,122.973,1.0,0.1613362308585671,0.0069258094972441,0.0,0.0151450206653551,0.0,,0.20669923418869318
-0.034,0.3033,-0.0955,15,56.43515551317,0.0172,24.22010548148,0.013,65276703968959488,7.5997,0.0192,20.575,0.024,-47.2,0.016,1.229,10.392956,0.002934,10.766737,0.004121,9.845572,0.003715,0.921165,,,1.211,1078.377,357.964,442.789,1.0,1.078390676798997,0.0077131531186566,0.6060320411319213,0.129797816240826,0.5619781904372683,0.1204296148678419,0.21215981311556123
-0.1796,0.1304,-0.0463,14,56.88340577219,0.1017,24.17339234281,0.0651,66715827250786432,7.5538,0.1078,20.573,0.158,-45.742,0.09,0.841,16.877417,0.003371,18.580999,0.038017,15.567019,0.006234,3.013981,,,1.558,558.882,28.636,194.743,1.0,0.2599447732952851,0.0017514110737966,0.0,0.0,0.0,,0.21329634359790586
-0.0695,0.1682,-0.0672,14,56.87290125295,0.1366,24.20534135481,0.0885,66716136489019008,7.4492,0.1452,19.197,0.201,-44.768,0.119,0.821,17.690651,0.003313,19.374018,0.181346,16.326809,0.026517,3.047209,,,1.632,590.289,5.988,41.173,1.0,0.1948321052388101,0.0025932966245161,0.0,0.0,0.0,,0.21664741631083992
-0.0206,0.2536,0.0559,16,56.89387479189,0.0687,24.03955394928,0.0464,66710948167949696,7.5374,0.0735,19.013,0.095,-44.971,0.059,1.043,16.773333,0.002962,18.409241,0.03103,15.50229,0.005604,2.906951,,,1.518,998.286,35.132,223.393,1.0,0.2724232122151344,0.0017180816869237,0.0,0.0,0.0,,0.21672548994564395
0.0778,0.3402,-0.0475,16,56.75155954237,0.1036,23.87989483652,0.0766,65206674525036672,7.3102,0.1223,19.584,0.138,-45.499,0.093,1.039,17.452063,0.003074,19.732012,0.101557,16.096153,0.00567,3.635859,,,1.556,797.183,10.695,219.975,1.0,0.1854004858606479,0.008879875992611,0.0,0.0582122716363507,0.0,,0.218431631953675
0.0666,0.0617,-0.3703,14,56.78401518544,0.0524,24.30663032493,0.0372,66733763034205696,7.4383,0.0571,21.055,0.073,-47.461,0.052,1.135,15.690887,0.002894,17.22188,0.010225,14.480276,0.00363,2.741604,,,1.461,1227.632,110.373,467.683,1.0,0.403844806933863,0.0038066506852522,0.0,0.0544761318134094,0.0,,0.22550559154352323
-0.5736,0.0446,0.0125,13,56.65554223667,0.0636,24.3433389321,0.0401,66733552578791296,7.424,0.0605,22.38,0.109,-45.516,0.063,3.342,12.441148,0.003231,12.528202,0.01346,11.134912,0.016142,1.393291,4.42,2.66,2.071,643.472,82.454,68.288,1.0,0.7920412026922972,0.0038192996316973,0.462528566042695,0.0749270527344256,0.5839703344604716,0.0946418452967869,0.22585165163070062
0.048,0.2864,-0.0589,15,56.85469975762,0.0977,24.25462065235,0.0584,66729674225341696,7.5983,0.1004,21.087,0.134,-46.028,0.08,0.984,17.056747,0.003137,18.837578,0.02709,15.783017,0.004938,3.054561,,,1.501,723.564,40.293,266.461,1.0,0.2391029252283527,0.0016332083487622,0.0,0.0,0.0,,0.22862891021916232
-0.0685,0.2079,-0.1319,15,56.84287803293,0.2059,24.28313654912,0.1242,66730601936067072,7.5162,0.2096,20.718,0.285,-47.497,0.168,1.031,18.383253,0.003646,20.590567,0.125423,17.01693,0.016355,3.573637,,,1.577,454.728,8.659,67.372,1.0,0.1389100855006974,0.0082374066654335,0.0,0.0128807546747801,0.0,,0.23404950761954973
0.0193,0.1682,-0.0539,15,56.46397086947,0.0796,24.29548137555,0.0574,65279418387728896,7.476,0.0847,18.664,0.11,-44.187,0.07,1.14,16.810167,0.003343,18.49749,0.03898,15.505249,0.006112,2.992241,,,1.553,573.256,27.925,199.645,1.0,0.2674536676555901,0.0016057368917526,0.0,0.0,0.0,,0.23481203618606244
0.1994,0.1354,-0.0614,15,56.41253094148,0.086,23.95011790838,0.0674,65216363971331072,7.6711,0.0972,19.582,0.106,-46.712,0.079,0.981,17.420778,0.003131,19.251213,0.061346,16.081921,0.007464,3.169292,,,1.579,729.884,17.717,156.833,1.0,0.2090725550189991,0.0022745296423717,0.0,0.0,0.0,,0.23533010498089132
0.2807,0.0378,-0.1989,16,56.55978465218,0.1521,23.85061303268,0.1053,65204342359530112,7.3154,0.1739,18.419,0.173,-44.311,0.13,0.928,18.085272,0.003448,20.249809,0.129871,16.404898,0.020373,3.844912,,,2.077,523.897,8.362,53.8,1.0,0.1667983251627879,0.0039321261454711,0.0,0.0129846421771411,0.0,,0.2356313702981311
0.3,0.0213,-0.1864,16,56.55990544237,0.2637,23.85023132183,0.1865,65204342357685632,6.9746,0.2987,19.959,0.305,-43.299,0.231,0.968,18.963694,0.004157,,,,,,,,,348.863,,,1.0,2.130171016914796,1.49876799109203,0.8812907498600012,1.1868713227726395,0.4137183084653957,0.6286277428740963,0.23880516406700733
0.0032,0.2644,0.0778,16,56.84992842917,0.0469,23.914271006,0.0366,65207709613871744,7.2193,0.0534,19.606,0.06,-46.33,0.044,3.377,9.739319,0.0028,10.072752,0.003308,9.239894,0.003106,0.832858,5.41,0.71,1.2,2188.268,610.734,796.215,1.0,1.1860431878425013,0.0188450366482902,0.8698038594519937,0.056085183664854,0.7333660935519811,0.0487021617198932,0.2405930116139352
-0.0031,0.2977,-0.0373,16,56.85182143113,0.0305,23.91447789176,0.023,65207709611941376,7.2593,0.0344,20.049,0.042,-44.133,0.029,1.001,7.286501,0.002781,7.291563,0.002856,7.249264,0.003008,0.042299,,,1.157,2870.89,1786.163,965.391,1.0,2.2869460643446327,0.0011744171845979,0.0,0.0,0.0,,0.24159473256783282
0.0503,0.2067,0.1496,14,56.94067213271,0.0536,24.09347871557,0.036,66711532283494656,7.4086,0.0583,20.163,0.072,-43.676,0.046,1.037,16.304049,0.00369,17.939493,0.028214,15.056418,0.008185,2.883075,,,1.489,442.487,38.671,141.107,1.0,0.326385293814263,0.0008214769938844,0.0,0.0,0.0,,0.2489476930745396
