pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,er_q,r/rh
0.3952,-0.1162,-0.009,18,282.14808945926,0.027,8.70463366752,0.0279,4287125617755925120,0.4466,0.0329,0.021,0.034,-1.675,0.036,0.961,15.637121,0.002782,16.290413,0.003542,14.846759,0.003014,1.443654,,,1.269,2809.575,497.456,951.851,0.97,1.969070576963149,0.0017725165149075,0.0,0.0,0.0,,0.5266065643670228
0.4261,-0.1411,-0.0536,16,282.04691882745,0.0428,8.71188885406,0.0476,4287125136719660672,0.5014,0.0528,-0.051,0.055,-1.119,0.063,1.173,16.040316,0.002873,16.695604,0.005297,15.065989,0.003199,1.629616,,,1.429,1332.266,241.146,693.444,0.75,1.7486244014696606,0.0252988511715999,1.16272777513676,0.0750822938164339,0.6649385506455966,0.0440024305616439,0.533957093916122
0.3904,-0.0594,-0.0799,18,282.15161495383,0.0521,8.72104563078,0.0567,4287125720835150848,0.4339,0.0655,0.059,0.065,-1.519,0.07,1.052,16.978024,0.002851,17.823471,0.007279,16.075628,0.004513,1.747843,,,1.299,1485.181,161.492,306.102,0.99,1.4442341077059846,0.0018896853451973,0.0,0.1109416130742579,0.0,,0.5514005455161832
0.4065,-0.1113,-0.1011,18,282.04553667866,0.1049,8.72004574233,0.1132,4287125132394858752,0.5596,0.1227,-0.211,0.133,-1.58,0.136,1.012,18.226398,0.00309,19.186747,0.020819,17.291571,0.006638,1.895176,,,1.295,776.194,52.626,180.264,0.99,1.1176818343905497,0.0025069729388916,0.0,0.1078275083651663,0.0,,0.5541319287156887
0.4372,-0.1428,-0.173,18,282.08544774012,0.036,8.7693242174,0.0399,4287127095224767616,0.5169,0.0472,-0.237,0.048,-1.321,0.052,1.035,16.2791,0.002809,17.09388,0.004677,15.376702,0.003027,1.717177,,,1.309,1983.446,289.244,925.273,0.94,1.558359636052936,0.0240176565293021,1.256748127213494,0.0410536898789788,0.8064557744813171,0.0291290317128177,0.5580962013424751
0.8074,0.0436,0.0727,14,282.1040316686,0.1556,8.77069204402,0.1739,4287126923427022336,0.5112,0.1559,-0.083,0.246,-1.429,0.293,0.942,18.458817,0.003306,19.383484,0.023101,17.396011,0.008935,1.987473,,,1.43,594.299,47.345,127.906,0.97,1.0625068747200523,0.0264990924972435,0.2760141798848544,0.342546487754447,0.2597763708188506,0.3224597016441776,0.5607968808811867
0.4155,-0.0873,-0.0305,18,282.08554235157,0.134,8.66430491797,0.1461,4287123934128752256,0.4314,0.1605,0.295,0.17,-1.599,0.186,1.028,18.568209,0.003212,19.702641,0.040175,17.564377,0.012188,2.138264,,,1.316,657.583,27.09,91.511,0.8,0.9884330720493848,0.0403687133856551,0.697975502077244,0.2271668090037196,0.7061434120471956,0.2316275913687058,0.5713651545199584
0.4033,-0.1531,-0.0974,18,282.05354568592,0.1236,8.74812551847,0.1325,4287125475992360064,0.4275,0.1494,-0.048,0.163,-1.519,0.164,0.988,18.57276,0.003486,19.492153,0.025254,17.509851,0.01065,1.982302,,,1.431,508.279,43.258,105.635,0.99,1.0463664088434974,0.0138250243721194,0.1808189532166458,0.2806734071706446,0.1728065347744649,0.2682459722243529,0.5789654249206456
0.7217,-0.0429,0.0015,15,282.07760893612,0.0596,8.66663192342,0.0631,4287124002848235392,0.56,0.0595,-0.09,0.087,-1.35,0.097,0.97,16.83544,0.003181,15.563337,0.002922,14.66255,0.113309,0.900787,,,5.455,682.835,1251.233,9.585,0.98,1.9337207744677116,0.0074273181816774,0.0,0.0,0.0,,0.5844113352567188
0.3964,-0.0258,0.0077,17,282.10326198186,0.0213,8.77154768826,0.0231,4287126923426065792,0.5093,0.0267,-0.066,0.028,-1.475,0.032,0.989,15.311894,0.002778,16.005827,0.003378,14.48153,0.002933,1.524297,,,1.287,3098.055,569.929,1199.602,1.0,2.0197666256640527,0.031540902140495,1.362017540936417,0.0905905577142629,0.6743440175860006,0.0460716338424474,0.5976684362269157
0.4263,-0.0971,-0.0429,18,282.14154891955,0.1076,8.68218755313,0.1183,4287122624133772672,0.487,0.1308,-0.176,0.136,-1.801,0.148,1.031,18.260101,0.00315,19.410097,0.020941,17.269165,0.005275,2.140932,,,1.3,711.645,52.314,242.56,0.95,1.0153126503413814,0.0322709467351902,0.8708402031379012,0.0627317185937383,0.8577064442613772,0.0675326196031406,0.5985949394064344
0.4247,-0.0816,-0.0926,18,282.11376032545,0.0612,8.77002612155,0.0671,4287126923426059648,0.4441,0.077,-0.236,0.079,-1.675,0.086,1.125,17.19718,0.002874,18.155695,0.010366,16.222523,0.004074,1.933172,,,1.333,1329.549,108.752,365.66,0.99,1.2401073502773372,0.0335193676206496,1.1084689195465471,0.0524850773736727,0.8938491649925706,0.0487334917303902,0.6048857553564371
0.3646,-0.099,-0.0365,17,282.05798966423,0.0407,8.67779077863,0.0435,4287124209006688256,0.3927,0.0484,-0.138,0.05,-1.657,0.054,0.986,16.557264,0.002822,17.436367,0.008369,15.578985,0.004842,1.857382,,,1.359,1782.602,137.599,274.329,0.99,1.3966642880476678,0.0265259842363649,1.296581054511784,0.0346239028748384,0.9283412381970576,0.0304209131477568,0.6074569654782405
0.3402,-0.082,-0.0007,18,282.08097941337,0.0157,8.66213163921,0.0167,4287123934128754048,0.4912,0.0192,-0.122,0.019,-1.43,0.021,0.998,14.520454,0.0028,15.225731,0.003247,13.69272,0.003007,1.53301,,,1.281,2191.528,654.138,967.527,1.0,2.3454305539827467,0.0142116510938856,1.4294706222610358,0.129901442450683,0.6094704530192417,0.0555078856950739,0.6230127151601986
0.3153,-0.1256,-0.0292,18,282.05676386573,0.0107,8.75754850485,0.011,4287127026505298432,0.5027,0.0135,-0.085,0.014,-1.453,0.014,1.071,13.537484,0.002776,14.73506,0.003406,12.455069,0.003089,2.279991,24.52,1.03,1.381,3220.899,555.998,819.715,1.0,2.661398489993702,0.0348490238068806,0.1186439391830899,0.385475977445178,0.0445795470423411,0.1448408081182844,0.6360286574097748
0.5068,-0.2668,-0.1643,17,282.15069021968,0.0355,8.68699608698,0.0392,4287122559739198336,0.449,0.04,-0.008,0.043,-1.464,0.046,1.032,15.90222,0.002796,16.627508,0.004173,15.064143,0.003107,1.563365,,,1.283,2277.333,349.844,794.54,1.0,1.8216793682609964,0.0130152652395015,0.9789111782431128,0.1467254938466831,0.5373674397913375,0.0806355351088593,0.6491869303120005
0.3747,-0.1287,-0.1074,18,282.03849135175,0.1042,8.7184148036,0.1124,4287125132394850816,0.3017,0.1225,-0.306,0.131,-1.294,0.132,1.017,18.230991,0.003111,19.209606,0.021537,17.266293,0.008014,1.943314,,,1.318,751.91,50.841,144.522,0.83,1.116822205150045,0.0084679095865862,0.0,0.2099992944349741,0.0,,0.6525431734731996
0.2832,-0.0801,-0.1049,18,282.03875038862,0.0342,8.71127677041,0.036,4287125136719665664,0.4627,0.0419,-0.129,0.043,-1.479,0.043,1.019,16.178528,0.002805,16.960688,0.005056,15.307656,0.003137,1.653031,,,1.292,2071.186,257.497,757.662,1.0,1.661891863323702,0.0155489575128506,1.1270667224417574,0.046991378161823,0.678182947588226,0.0289790330003352,0.6554082163192719
0.4662,-0.1486,-0.1054,18,282.12313620952,0.0407,8.66230635102,0.0444,4287121047910707968,0.501,0.0476,-0.151,0.051,-1.44,0.055,0.986,16.460232,0.002923,17.396507,0.008504,15.495927,0.003972,1.90058,,,1.329,1111.137,135.163,384.118,1.0,1.417421762342875,0.0272746886433682,1.3166650670033289,0.0346349273930048,0.9289155154687307,0.0302750595748528,0.6578616735156443
0.2917,-0.0423,-0.065,18,282.13663840256,0.0155,8.76430122519,0.0163,4287126476749437824,0.4343,0.0196,0.001,0.02,-1.439,0.021,1.0,14.53493,0.002766,15.232042,0.003009,13.712358,0.002867,1.519684,,,1.28,4505.976,964.765,1649.407,1.0,2.340422913960511,0.0138568794809027,1.430847452155075,0.1208143375924185,0.6113627770520182,0.0517474807818455,0.6585230575388143
0.3,-0.0222,-0.1129,17,282.14946371839,0.056,8.75114257221,0.0605,4287126408029944960,0.5475,0.0704,0.089,0.07,-1.443,0.074,0.99,17.096151,0.002871,17.927715,0.008838,16.185793,0.005321,1.741922,,,1.311,1347.026,129.467,239.635,0.99,1.4090367860900448,0.0016086829273111,0.0,0.0935702048611224,0.0,,0.6609977714630072
0.5321,0.0315,0.0269,17,282.11908648908,0.1915,8.7749937911,0.2155,4287127301374711296,0.4418,0.2142,-0.096,0.225,-1.179,0.253,1.056,18.957191,0.003446,20.135651,0.055576,17.913271,0.016622,2.22238,,,1.346,524.469,19.561,66.259,0.93,0.925099615250736,0.0373513195157657,0.5834056815495413,0.2763422383042846,0.6306409298326396,0.2997994338960401,0.6692548943217146
0.2784,-0.0481,-0.1159,18,282.03805494008,0.0246,8.73113715074,0.0261,4287125445957325696,0.5186,0.0316,-0.153,0.032,-1.507,0.032,1.034,15.634709,0.002782,16.403818,0.003938,14.767746,0.003099,1.636072,,,1.293,2802.033,390.768,804.876,1.0,1.7201361390763394,0.0390338039321688,1.5738343482129895,0.050948453175799,0.9149475512200392,0.03617107881803,0.6730892357300647
0.3039,-0.133,-0.0615,18,282.16104346411,0.0195,8.72168855828,0.0203,4287125755194882944,0.4765,0.0249,-0.089,0.024,-1.396,0.025,1.011,14.937784,0.00277,15.572438,0.003163,14.146528,0.003444,1.42591,,,1.277,3764.936,728.295,537.771,1.0,2.247791814545096,0.0010763459267388,0.0,0.0,0.0,,0.6804320196199942
0.4215,-0.077,-0.1073,18,282.11820935379,0.0449,8.77652174902,0.0482,4287127301383183616,0.5395,0.0544,-0.177,0.057,-1.604,0.061,1.16,16.551628,0.002815,17.449715,0.008478,15.60741,0.003664,1.842304,,,1.322,1877.48,135.616,457.296,0.99,1.3969239799376394,0.0293818380841577,1.2885977048531734,0.0384369460374053,0.9224537078321886,0.0336681330916126,0.6808025989601124
0.3779,-0.2044,-0.1132,17,282.15299597668,0.0113,8.68334648844,0.0123,4287122559739194112,0.4784,0.0149,-0.196,0.013,-1.387,0.015,0.984,13.396988,0.002771,14.589314,0.003006,12.327564,0.002813,2.26175,25.44,0.78,1.369,3692.143,969.831,3019.538,1.0,2.7057149334538946,0.0005239664451437,0.0,0.1425187535628908,0.0,,0.7031751375309517
0.4425,0.0162,0.1077,17,282.08385666316,0.0218,8.65487742571,0.0235,4287123934128746368,0.5083,0.0258,-0.01,0.026,-1.415,0.028,0.969,15.050715,0.002782,15.836402,0.003454,14.169588,0.002966,1.666814,,,1.299,2832.047,533.283,1080.093,1.0,2.0253813003961323,0.0557635258446856,1.6875057345136435,0.1062971280546549,0.8331792804562749,0.0572767952955118,0.7091017561669937
0.3667,-0.0269,0.0042,18,282.15657136452,0.042,8.74769904369,0.0468,4287126201871505920,0.4932,0.0533,-0.168,0.049,-1.38,0.053,1.093,16.36882,0.002833,17.109247,0.004823,15.517421,0.00367,1.591826,,,1.289,1651.092,275.95,455.418,0.99,1.6620145577058805,0.0013611950710358,0.0,0.0289672707499623,0.0,,0.712566410593981
0.3723,-0.151,-0.0656,18,282.15924541515,0.0459,8.69087866212,0.0493,4287122594098934272,0.4435,0.057,-0.138,0.057,-1.479,0.061,0.94,16.780706,0.002855,17.652552,0.008435,15.849773,0.003441,1.802778,,,1.317,1453.262,136.403,539.328,1.0,1.4048287922617733,0.0338060142952175,1.1091389262625706,0.0677017077538278,0.7895189309701275,0.0518020119375235,0.7160320937159641
0.6174,-0.2107,-0.1119,14,282.15787555179,0.0662,8.68783644602,0.0755,4287122594098932864,0.4142,0.0667,-0.026,0.07,-1.235,0.077,1.039,16.157341,0.004615,16.506395,0.016201,14.693996,0.00748,1.812399,,,2.146,293.261,68.033,156.45,0.97,1.6479933632368715,0.039783781582904,1.5049299861197236,0.0519702772967345,0.9131893487506813,0.0384769036275211,0.7176076956449401
0.3642,-0.1082,-0.0557,18,282.14777207674,0.0414,8.66979989435,0.0452,4287121082270437760,0.4652,0.0522,-0.127,0.051,-1.428,0.054,1.084,16.415043,0.002818,17.289658,0.006209,15.489595,0.003339,1.800062,,,1.311,1843.843,195.743,592.036,1.0,1.4344690702880118,0.0310877641391384,1.3299614360826633,0.0400289054078367,0.9271454251820392,0.0343863638770235,0.7231216114682896
0.4425,-0.1359,-0.1089,18,282.03948352217,0.1506,8.75335965106,0.1627,4287125544711854976,0.3313,0.177,0.033,0.2,-1.418,0.196,1.003,18.833864,0.003386,20.025805,0.055471,17.776529,0.009857,2.249275,,,1.357,551.814,19.598,114.843,0.97,0.9276366721026428,0.0355965187578415,0.7362214043815046,0.140644663223324,0.7936527592346433,0.1546446192818016,0.7340395067701927
0.5107,0.0059,-0.001,18,282.16978461242,0.0477,8.7321818078,0.0521,4287126133152008192,0.4639,0.0592,0.043,0.065,-1.383,0.069,0.882,16.831818,0.00282,17.654932,0.006212,15.955309,0.003608,1.699623,,,1.283,1807.688,195.609,474.502,1.0,1.4899058235341922,0.0014222251990137,0.0,0.0300504907679541,0.0,,0.7398430720256486
0.402,-0.1622,-0.13,17,282.03140462874,0.0717,8.68764775895,0.078,4287124651358363648,0.5089,0.0861,-0.03,0.09,-1.688,0.092,0.988,17.542881,0.002945,18.488647,0.016029,16.50938,0.005289,1.979267,,,1.394,1045.445,68.788,241.64,0.98,1.1702242055127057,0.0336610901263863,1.02848874956429,0.0578899756896186,0.878881794376901,0.0555545696155811,0.7423005449995026
0.4221,-0.0652,-0.0688,18,282.17095668757,0.0796,8.70098665105,0.0868,4287122697178149888,0.3405,0.0983,-0.087,0.101,-1.617,0.109,0.958,17.791529,0.002967,18.784838,0.016072,16.844177,0.005107,1.94066,,,1.298,985.333,68.595,253.821,0.98,1.173197119921566,0.035707676287472,0.739609803910264,0.2559757950861069,0.6304224510538438,0.2190285907808954,0.7435277022356427
0.4976,-0.0856,-0.1877,17,282.1696133561,0.075,8.74190169434,0.083,4287126201871865088,0.4637,0.0869,-0.056,0.097,-1.499,0.107,0.973,17.50852,0.0029,18.344814,0.011741,16.634144,0.004509,1.71067,,,1.278,1200.861,95.202,306.567,1.0,1.2904060174691057,0.0030786582880925,0.0,0.0824501874763122,0.0,,0.7474733113722727
0.3894,-0.1892,-0.1379,17,282.12792352023,0.0157,8.64700572697,0.0173,4287120738673051008,0.4768,0.0203,-0.073,0.019,-1.459,0.02,0.996,14.363836,0.002779,15.14449,0.00314,13.483456,0.003167,1.661035,,,1.3,3019.915,754.337,724.811,1.0,2.411171338446413,0.0105063002375988,1.1627995016357704,0.404907607354298,0.4822550281246273,0.1679429828303413,0.7715558056536165
0.3229,-0.0355,-0.1421,17,282.16800028652,0.0188,8.74942844087,0.0205,4287126236231605504,0.4812,0.0251,-0.105,0.023,-1.509,0.025,1.067,14.768386,0.002766,15.290844,0.003157,14.071465,0.002864,1.219378,,,1.248,4394.548,734.815,1675.448,1.0,2.3073683784577583,0.0024218080914819,0.0,0.0,0.0,,0.7724554396205517
0.38,-0.1093,-0.0482,18,282.16269720395,0.0358,8.67412190616,0.0385,4287122353580753792,0.4522,0.0438,-0.202,0.044,-1.487,0.047,0.974,16.302032,0.002813,17.166862,0.005014,15.391933,0.003248,1.774929,,,1.3,1922.097,260.595,652.942,1.0,1.462606326465742,0.0278362080934399,1.3689040731898994,0.0342235365812875,0.935934740893494,0.029407542595823,0.7793862108195602
0.3459,-0.1622,-0.045,18,282.17385861952,0.0306,8.69562578768,0.0327,4287122697178143744,0.4838,0.0383,-0.049,0.037,-1.451,0.04,1.116,15.630141,0.002818,16.228344,0.014593,14.638357,0.00925,1.589987,,,1.467,1842.208,75.799,123.105,1.0,1.8431592135730663,0.0599333145162886,1.4760318794454963,0.1056695290711422,0.8008162662107343,0.0629672739176368,0.7930821085952711
0.3558,0.0104,-0.218,17,282.17251676392,0.0372,8.74473448729,0.041,4287126236231603200,0.4594,0.0481,-0.215,0.048,-1.488,0.052,1.086,16.10037,0.002804,16.826479,0.00448,15.256801,0.003239,1.569678,,,1.287,2093.727,309.768,660.382,1.0,1.770633849925077,0.0044998590395943,0.1072643360883968,0.2636879795354186,0.0605796258175769,0.1489230088156965,0.7962816653278071
0.5274,-0.1014,0.0069,17,282.03244026702,0.0514,8.76041502669,0.0565,4287137300067084416,0.3912,0.056,0.136,0.061,-1.146,0.062,0.947,16.619661,0.00327,17.434248,0.05851,15.472951,0.051065,1.961297,,,1.553,616.313,18.578,21.294,0.84,1.3962938353923533,0.026063139215305,1.3037165303929168,0.0333083982823124,0.933697834472339,0.0295432200591715,0.817707074819434
0.3898,-0.0749,-0.1106,17,282.15591379397,0.0501,8.77160142548,0.0547,4287126511102455040,0.436,0.0645,-0.085,0.064,-1.614,0.071,1.022,17.005722,0.002899,17.749521,0.014656,16.003977,0.005109,1.745544,,,1.425,1202.481,75.462,253.706,0.99,1.4532250277815335,0.0030682937984369,0.0,0.1631909403604574,0.0,,0.846405019059492
0.5125,-0.1109,-0.0056,18,282.03194907808,0.0486,8.7603139246,0.0529,4287137300067084288,0.4748,0.053,-0.132,0.06,-1.595,0.06,0.911,16.598345,0.002861,17.370028,0.00884,15.620104,0.011145,1.749924,,,1.393,1406.777,129.431,100.619,1.0,1.517850592294517,0.0243538825583545,1.0520239606491404,0.0727493940131647,0.693101129972752,0.0492024605621201,0.8918150128147468
0.3789,0.0047,-0.0002,16,282.12514871066,0.0243,8.79206631399,0.0267,4287127335742928512,0.5186,0.0324,-0.179,0.033,-1.394,0.038,0.95,15.622463,0.002777,16.396656,0.003648,14.753631,0.002983,1.643025,,,1.292,3135.575,461.928,1028.141,0.99,1.7218232869322654,0.0372338152422931,1.5823142262276175,0.0483727578702737,0.9189759705520024,0.0344119958118456,0.8976143305990614
0.5218,-0.0314,0.107,17,282.06749206245,0.0778,8.64155355005,0.0837,4287123521811885824,0.4602,0.0917,-0.278,0.109,-1.527,0.125,0.966,17.612602,0.00299,18.664202,0.016955,16.605833,0.004978,2.058369,,,1.339,934.551,64.922,263.364,0.99,1.1384505667648512,0.0307642589300118,1.0215016254194085,0.0493017426062258,0.897273588542559,0.0496318902466063,0.9017890458416746
0.4717,-0.1266,-0.1079,15,282.12901757701,0.1954,8.63914407948,0.2281,4287120738666177280,0.2981,0.2365,0.221,0.217,-1.159,0.244,0.992,18.942291,0.003457,19.880482,0.029562,17.783724,0.035119,2.096758,,,1.529,520.097,36.892,31.014,0.92,0.9555014810971748,0.0351179751791999,0.4126965699198896,0.349286134001967,0.4319162011617209,0.3658972041289923,0.9218721656120266
0.3646,0.0288,-0.1347,17,282.14726427756,0.069,8.78652346064,0.0769,4287127370102979200,0.5183,0.09,-0.05,0.093,-1.341,0.107,0.937,17.559622,0.002916,18.53476,0.013554,16.621937,0.00503,1.912823,,,1.294,1138.661,81.855,259.395,0.99,1.2132732484162587,0.0353538237868979,0.8753883356315373,0.1568832468469184,0.721509632536794,0.1310038291620076,0.9316602145883456
0.3641,-0.1086,0.0486,18,282.02370825915,0.0285,8.75789785691,0.0303,4287137265707349248,0.4778,0.0349,-0.113,0.036,-1.421,0.036,0.977,15.77948,0.002788,16.698641,0.004229,14.82328,0.002984,1.87536,,,1.327,2549.444,341.638,1025.37,1.0,1.6251063272628543,0.0248990730079242,1.5481031031784973,0.0302717026730735,0.9526165009682456,0.0236646081538712,0.958249314221175
0.383,-0.2175,-0.0908,17,282.11400254385,0.0207,8.63028593511,0.0219,4287120699988140672,0.5058,0.0248,-0.054,0.025,-1.611,0.027,1.072,14.83475,0.002778,15.588789,0.003334,13.965173,0.00288,1.623616,,,1.3,3049.499,595.001,1525.229,0.99,2.195379351812504,0.0238935238405086,1.5564471669601732,0.0895040263528327,0.7089650204075989,0.0414930282147109,0.9635463143996627
0.5331,-0.1149,-0.0105,18,282.12403499857,0.2271,8.63223172144,0.2562,4287120704304367488,0.4427,0.2788,0.108,0.281,-1.546,0.306,1.551,18.696527,0.004422,19.574114,0.028962,17.300005,0.01367,2.274109,,,1.847,313.925,37.663,81.133,0.92,0.980616880769872,0.0360051988138943,0.8006617780169075,0.1028087968381005,0.8164878595484879,0.1090429133330236,0.9704632557567711
0.3177,-0.1207,-0.0388,18,282.09816674568,0.0544,8.62856684981,0.057,4287120532514623232,0.4364,0.0664,0.05,0.069,-1.532,0.072,0.968,17.043795,0.002859,17.997993,0.007937,16.080442,0.003621,1.917551,,,1.323,1420.375,146.112,470.425,0.99,1.2739818202032898,0.0319401846059276,1.1480060866587996,0.04749388540593,0.901116537499422,0.0435911549923742,0.971759353967542
0.3599,-0.1283,-0.112,18,282.0094453532,0.0657,8.70344182065,0.0709,4287124930561246592,0.5029,0.0811,-0.167,0.085,-1.37,0.086,1.025,17.424753,0.00289,18.479727,0.010323,16.419559,0.005021,2.060167,,,1.337,1245.419,109.239,260.104,0.99,1.1803988791737807,0.0306556157746393,1.0575249612078372,0.0486518454733242,0.8959047486965177,0.047330279621808,0.9930559319408586
0.387,0.0018,0.0031,17,282.09716435571,0.0186,8.80695548319,0.0201,4287127576262060928,0.4643,0.0243,-0.132,0.025,-1.49,0.026,0.943,15.001033,0.002773,15.613612,0.003321,14.238064,0.002909,1.375548,,,1.262,3492.042,602.88,1316.976,1.0,2.223869142490112,0.0015629452000285,0.0,0.0,0.0,,1.0
0.3995,-0.0118,0.0454,17,282.00732872512,0.0326,8.72529048048,0.0354,4287125377237860480,0.4629,0.0394,-0.055,0.04,-1.417,0.04,0.922,16.009361,0.0028,16.876778,0.005434,15.081455,0.00305,1.795322,,,1.316,2172.198,232.835,882.247,1.0,1.549192952970319,0.0232519355529934,1.4718608079635205,0.0261851383053221,0.9500823026218088,0.0221141497681696,1.0018735789098911
0.384,-0.0567,-0.0001,18,282.02746256435,0.0303,8.77569521287,0.0324,4287138846255325184,0.4372,0.0371,-0.061,0.038,-1.455,0.038,1.085,15.82499,0.002785,16.51845,0.004121,14.998303,0.003115,1.520146,,,1.284,2674.637,357.994,783.477,1.0,1.890110471239682,0.0016136283631122,0.0,0.1317899927966021,0.0,,1.004849738457641
0.4351,0.011,-0.017,18,282.08353506629,0.1178,8.80778585965,0.1293,4287139322967144832,0.4822,0.1442,-0.039,0.148,-1.812,0.148,1.202,18.030424,0.003206,18.823792,0.015789,17.00247,0.006254,1.821321,,,1.434,662.114,69.864,193.978,0.89,1.1771511650680908,0.0038068826638852,0.0,0.1005710912470419,0.0,,1.0201127415255782
0.3689,-0.3075,-0.2288,18,282.01003574828,0.0136,8.68335861301,0.0143,4287124690043062912,0.4441,0.0177,-0.049,0.017,-1.463,0.017,1.0,13.991865,0.002774,14.732161,0.003282,13.131411,0.002905,1.60075,,,1.297,3386.615,627.945,1340.511,1.0,2.521014835150704,0.0074177467163936,0.7623428816493087,0.6621123670743071,0.3023952382270439,0.2626387426927404,1.0236642990293159
0.2794,-0.0614,-0.0498,18,282.1668611506,0.0438,8.65128369731,0.0471,4287120807392509056,0.3779,0.057,-0.043,0.055,-1.323,0.058,0.961,16.758629,0.002829,17.649548,0.006401,15.824068,0.00328,1.82548,,,1.315,1689.783,188.463,629.712,0.99,1.3613335050406088,0.0369060599569321,1.202194317168044,0.0555399620341106,0.8831005133691926,0.0473039910511451,1.0281961973722438
0.3167,-0.1181,0.0041,18,282.17323076888,0.0655,8.65665170296,0.0701,4287122284861259008,0.4788,0.0847,-0.234,0.085,-1.683,0.091,0.954,17.5443,0.002905,18.418068,0.011683,16.618876,0.004284,1.799192,,,1.311,1178.653,95.699,333.954,0.99,1.2829751865939931,0.0017057087759988,0.0,0.0791131463749953,0.0,,1.0304642298123607
0.3887,-0.0112,0.0162,18,282.03772070129,0.0406,8.79220983486,0.0443,4287138880615069312,0.4015,0.0507,-0.032,0.052,-1.41,0.052,1.051,16.477215,0.002811,17.337465,0.007164,15.558204,0.003343,1.779262,,,1.31,1944.267,164.534,589.801,1.0,1.4341953024346688,0.0357733462756616,1.2896759974973575,0.0502670210559271,0.8992331764774453,0.0416115336696282,1.037478570088773
0.4658,-0.0358,-0.063,16,282.19672144543,0.0957,8.72911942938,0.108,4287123212567509632,0.529,0.1224,-0.224,0.123,-1.687,0.148,1.233,17.841955,0.003106,18.613487,0.031104,16.649044,0.014014,1.964443,,,1.619,757.297,35.048,79.057,0.98,1.198256509147318,0.0398331662055153,0.6201114896359895,0.3806064132832137,0.5175114717943508,0.3180990421353847,1.0385636271768086
0.3767,0.0017,-0.0233,18,282.09901238209,0.0202,8.81658125788,0.0212,4287139361651388288,0.4957,0.0258,-0.046,0.027,-1.523,0.028,0.975,15.181023,0.002769,15.769827,0.003686,14.426161,0.003018,1.343666,,,1.265,3954.37,450.722,944.521,1.0,2.1585139106716738,0.0019062477483321,0.0,0.0,0.0,,1.0543640480931125
0.3209,-0.1789,-0.0689,18,282.19452278474,0.0514,8.68283118458,0.0542,4287122417975347968,0.5616,0.0686,0.19,0.064,-1.498,0.068,1.284,16.756481,0.002854,17.553026,0.006108,15.835814,0.005669,1.717213,,,1.331,1459.004,199.831,220.017,0.87,1.5188414281873626,0.0063207188782813,0.2131700625742218,0.322204690590926,0.140350439893272,0.212139270000347,1.0587249918223818
0.2527,-0.1565,-0.0177,18,282.12356374635,0.0167,8.61903672369,0.0175,4287120635593819520,0.5198,0.0217,0.17,0.021,-1.352,0.021,1.064,14.587657,0.002778,15.917897,0.003199,13.463567,0.002897,2.45433,,,1.398,3055.53,693.514,1392.462,0.92,2.2702394936493304,0.0116495656129598,1.4951957500710031,0.0559686394882257,0.6586070563275809,0.0248837556549339,1.0636318889976963
0.5534,-0.1692,-0.1383,17,282.05125283577,0.1107,8.62657980268,0.1195,4287123414407439616,0.2695,0.1306,-0.251,0.15,-1.435,0.158,1.014,18.079481,0.003157,19.031536,0.019752,17.05728,0.005889,1.974257,,,1.381,704.894,55.525,209.354,0.92,1.115328243110015,0.0371533984572189,0.6684916492861132,0.2880138689342311,0.5993676331750291,0.2590030901736121,1.066783559252242
0.3711,-0.0125,-0.0646,18,282.00756100011,0.0985,8.76546743929,0.1057,4287137334426840960,0.4211,0.1143,-0.305,0.124,-1.465,0.119,1.071,17.893856,0.003025,18.941708,0.022036,16.836466,0.00584,2.105242,,,1.391,869.537,49.671,211.632,0.98,1.0858656415493106,0.0313672493995091,0.9652897833443396,0.0501039422454839,0.8889587683859914,0.052806258625988,1.1171742788131276
0.418,-0.0644,-0.0601,18,282.20005240479,0.0884,8.69534315622,0.0981,4287122521061624320,0.5524,0.1143,-0.309,0.115,-1.577,0.127,0.999,18.054615,0.003001,19.009556,0.021834,17.084387,0.007675,1.925169,,,1.33,912.185,50.138,151.852,0.98,1.155914551701376,0.0095827003173919,0.1425034113228132,0.2684271927675312,0.1232819598239889,0.2322228680577747,1.1201202832891526
0.2726,-0.1299,-0.0065,18,282.19523518676,0.0254,8.67917543519,0.0265,4287122417975329280,0.4533,0.0331,-0.051,0.032,-1.435,0.033,1.059,15.598975,0.002792,16.308252,0.003903,14.766525,0.003091,1.541727,,,1.283,2411.667,397.736,816.697,1.0,1.926547900823004,0.0173480214688302,1.185321054301551,0.0740220710430384,0.6152564666547832,0.0388195041291268,1.132996544882782
0.5652,-0.0864,-0.0519,18,281.99409893551,0.0933,8.72891170926,0.1039,4287137128268392064,0.552,0.0998,0.106,0.117,-1.25,0.12,1.043,17.74428,0.002944,18.82308,0.014968,16.731445,0.005026,2.091635,,,1.338,1046.894,73.83,259.747,0.97,1.1115946693435266,0.0306904745274199,0.9897709193894204,0.0529714765725833,0.8904063204746642,0.0536210569639732,1.1389103330902588
