Cluster,Cluster.1,RA_ICRS,DE_ICRS,dist,e_dist,age,e_age,FeH,e_FeH,Av,e_Av,Nc,alpha_high_int,alpha_high_er_int,alpha_low_int,alpha_low_er_int,Mc_int,Mc_er_int,offset_int,offset_er_int,mass_total,e_mass_total,bin_frac,average_ratio,str_average_ratio,segr_ratio,segr_ratio_std,mass_seg,mass_seg_pval,bin_frac_05,n_members,rh,e_rh,t_relax,e_t_relax,tau,e_tau,bin_frac_ref,bin_frac_ref_05,n_systems,bin_frac_corr,e_bin_frac,bin_frac_05_corr,e_bin_frac_05
Ruprecht_93,Ruprecht_93,166.0466,-61.3718,2.015,0.05,8.503,0.126,0.019,0.056,0.89,0.087,193,-1.06897,0.25739,1.81795,0.18757,0.03966,0.0296,1.73498,0.06854,502,100,0.533678756476684,0.55214,0.25231,1.27357,1.43856,0.20571,0.11058,0.3005181347150259,296.0,2.159290120723618,0.1249771033230797,17.993820264428802,2.377492031310005,17.696061619670765,5.641431438437584,0.5142845046626859,0.27620464391563443,193,0.5285751295336788,0.0361559524134092,0.2925336787564768,0.033511048033725024
Ruprecht_98,Ruprecht_98,179.8986,-64.474,0.459,0.016,8.711,0.078,-0.127,0.082,0.77,0.154,112,-0.44323,0.24102,1.73953,0.24012,-0.16802,0.04529,1.4521,0.04916,259,51,0.5178571428571429,0.69753,0.1966,1.14572,4.4918,0.21315,0.13951,0.4464285714285714,170.0,3.514425938011698,0.6893354756670734,33.80061044103812,10.486747128344678,15.208117394185104,5.4519306069280375,0.5042400516397102,0.33077009778589817,112,0.5178571428571431,0.04721541841550918,0.3974732142857143,0.05608413927571774
SAI_24,SAI_24,44.792,60.5598,1.93,0.076,7.092,0.08,-0.016,0.075,2.033,0.04,271,-1.72494,0.15266,3.0,0.42144,-0.03167,0.01751,1.80617,0.04854,1072,214,0.7564575645756457,0.84346,0.18587,1.29294,2.23779,0.10004,0.59043,0.6642066420664207,476.0,3.124652132758004,0.3256854859029503,31.34950417761476,5.815052464661827,0.3942478408724061,0.1030632611441578,0.5247190088723263,0.3470989037033602,271,0.6455830258302583,0.07119811120261672,0.5128634686346863,0.09479105153751376
SAI_25,SAI_25,45.1034,57.3394,2.122,0.189,7.043,0.066,-0.086,0.063,3.346,0.239,141,-1.36619,0.31426,1.90341,0.33514,0.10855,0.04952,1.78868,0.15719,959,191,0.6950354609929078,0.72726,0.22128,,,,,0.5319148936170213,239.0,4.843244855387423,0.3931674884792108,36.967291297406256,5.815055850643467,0.2986636513396747,0.0653242454858028,0.5415639793364752,0.353548238179489,141,0.6222056737588653,0.058711738581016526,0.44700709219858153,0.06590389001504314
SAI_4,SAI_4,5.9021,62.7076,2.553,0.073,7.536,0.165,-0.115,0.032,1.829,0.055,105,-2.12784,0.32097,1.94353,0.28946,0.04149,0.02716,1.57727,0.07663,368,73,0.6476190476190476,0.68804,0.24061,1.33058,2.26213,0.16512,0.62656,0.4285714285714285,173.0,2.066794442536989,0.3494450445959728,12.960306261409656,3.529336132913156,2.6508474488974496,1.239116659370027,0.5444354008942753,0.38744784384446773,105,0.6054666666666666,0.054254317371622604,0.4133619047619048,0.04939073394813254
SAI_47,SAI_47,81.0015,42.3156,4.072,0.483,7.599,0.398,-0.296,0.027,2.112,0.311,40,-1.38863,0.51737,1.25916,0.27345,0.15563,0.08195,1.42047,0.25608,235,47,0.625,0.67996,0.26955,,,,,0.4,65.0,1.9733773843085305,0.5753285036371363,7.393267033277737,3.316658855210544,5.372341451778312,5.481601391437785,0.45430261347374085,0.23405619847817277,40,0.5639000000000001,0.0876422557902294,0.33565,0.08890487894373401
SAI_81,SAI_81,118.034,-28.1249,3.534,0.16,8.367,0.39,-0.086,0.067,1.892,0.103,188,-1.36629,0.41697,1.62057,0.27388,0.07867,0.04558,1.75769,0.11606,849,169,0.6542553191489362,0.5886,0.25294,,,,,0.4414893617021276,311.0,4.238281128664158,0.3688944644567207,39.56711641252839,6.495686212666542,5.883904284032825,5.371363656367487,0.546943585236575,0.3618786293768556,188,0.604127659574468,0.04605068965962404,0.40727659574468084,0.04200301211563252
SAI_86,SAI_86,122.0601,-36.6058,3.294,0.063,8.814,0.07,-0.13,0.051,2.057,0.104,171,-1.75178,0.85474,1.5354,0.25719,0.06973,0.05042,1.71489,0.19208,628,125,0.5497076023391813,0.63163,0.27704,,,0.6356,0.0,0.327485380116959,265.0,2.52771622004806,0.3316347059956909,18.674883928387693,4.118416936132748,34.893303570701306,9.531292172658548,0.5084404838135523,0.2728072062054803,171,0.5321754385964912,0.03978821252961314,0.3035672514619883,0.03889601953421246
SAI_91,SAI_91,129.2342,-50.0438,3.235,0.094,8.536,0.285,-0.071,0.017,1.754,0.092,128,-2.44465,0.99927,1.12491,0.21955,0.16785,0.04736,1.92707,0.28859,419,83,0.5234375,0.56276,0.28668,1.13295,2.16448,0.44715,0.21698,0.3046875,195.0,3.157492994014885,0.3985713748855882,25.14133605011949,5.372350892113853,13.665063273287792,9.430956755300697,0.5322529097099954,0.35079133521129763,128,0.53125,0.0441455939542801,0.328203125,0.04217381686375354
SAI_94,SAI_94,131.1523,-46.2949,3.933,0.208,9.006,0.087,-0.148,0.05,2.216,0.096,120,-2.25247,2.39375,1.29559,0.28618,0.14792,0.07625,1.86912,0.58375,393,78,0.65,0.62963,0.2893,,,0.77119,0.11373,0.375,198.0,3.553581468051513,0.579194121401775,31.361456638356028,8.274907710065417,32.32985627640252,10.710410634318324,0.5557258183335081,0.3833352338302334,120,0.6078833333333334,0.05079307422167799,0.3833333333333334,0.04419417382415922
Skiff_J0507+30.8,Skiff_J0507+30.8,76.7845,30.8397,4.779,0.197,9.114,0.037,-0.353,0.066,1.815,0.071,273,-1.59881,1.83305,1.50364,0.18382,0.1216,0.06007,2.01517,0.38632,810,162,0.717948717948718,0.62303,0.28147,,,0.34211,0.32936,0.4395604395604395,469.0,6.854651502037234,0.4262062383990169,115.78558365039244,15.832864704657782,11.2291145153189,1.8091402914712025,0.5610688522658853,0.39788818723610514,273,0.6440622710622711,0.052833137533260174,0.4217435897435898,0.032283564631265874
Skiff_J0614+12.9,Skiff_J0614+12.9,93.6841,12.8646,2.916,0.117,8.536,0.31,-0.151,0.054,1.924,0.095,86,-1.23183,0.63733,1.48493,0.28125,0.04892,0.06385,1.45252,0.17698,312,62,0.6744186046511628,0.56472,0.24935,1.50878,1.3943,0.29054,0.28686,0.3953488372093023,144.0,1.4512921487311106,0.264769343111165,7.205938709187043,2.0979000518858144,47.67705662856432,36.75378259449455,0.5317553435340049,0.36100272336766664,86,0.6095348837209302,0.0643889203395867,0.3893837209302325,0.05304157493479534
Skiff_J0619+18.5,Skiff_J0619+18.5,94.8931,18.5567,1.477,0.026,7.952,0.095,-0.126,0.036,1.167,0.064,141,-2.11916,0.2967,2.44078,0.3477,-0.11996,0.02585,1.34111,0.05728,423,84,0.4964539007092198,0.58829,0.22672,1.29237,7.14411,0.35626,0.00037,0.3120567375886525,211.0,5.005364203198264,1.4043554457115643,53.07894826540549,22.951824177091947,1.6868547603328323,0.8174326978877058,0.533802253142365,0.34624182736508075,141,0.5173971631205673,0.04334315099888189,0.3297446808510638,0.03986892382889518
Stephenson_1,Stephenson_1,283.5556,36.9065,0.351,0.001,7.789,0.096,0.182,0.088,0.432,0.098,194,-1.79899,0.58165,0.65604,0.50985,-0.2,0.10287,1.28024,0.13758,204,40,0.2628865979381443,0.75699,0.21058,1.31425,1.86263,0.31748,0.00307,0.2216494845360824,245.0,1.4905924424631347,0.2888870784844918,13.95271774744496,4.280647020424335,4.4090110890584,1.6672037245495244,0.5747670896244198,0.40337700840645957,194,0.42306701030927835,0.09495121817073413,0.31163917525773194,0.06057376759079986
Stock_1,Stock_1,294.1005,25.2128,0.386,0.01,8.733,0.046,0.059,0.074,0.33,0.035,202,-1.25124,0.61875,0.90502,0.29941,-0.1185,0.0911,1.66187,0.11164,346,69,0.6237623762376238,0.6745,0.22037,1.15623,3.87321,0.16364,0.1435,0.4504950495049505,328.0,3.577142996849064,0.3192380017770512,50.132327105579385,8.368093764108467,10.786539428076924,2.132385654642399,0.5133037356647965,0.36984935093752075,202,0.5720445544554454,0.045956256823983375,0.413910891089109,0.04186165382952802
Stock_10,Stock_10,84.9381,37.8819,0.351,0.001,8.132,0.122,-0.12,0.096,0.683,0.129,184,-1.81309,0.30522,0.92876,0.28714,-0.2,0.047,1.36492,0.05957,194,38,0.4130434782608695,0.66038,0.25599,1.13015,2.72627,0.13768,0.65792,0.266304347826087,260.0,3.0532808474448023,0.358511977058058,43.943995669476,8.855878508075298,3.0839012058531705,1.0661844009808572,0.5112357443640386,0.3670190849566819,184,0.4619728260869565,0.04574901951163985,0.3188641304347826,0.04247338971381907
Stock_14,Stock_14,175.9447,-62.5326,2.237,0.05,7.251,0.033,0.152,0.027,0.882,0.02,180,-1.32351,0.20042,1.73549,0.21838,0.02671,0.03302,1.72179,0.07635,557,111,0.6444444444444445,0.67474,0.28179,1.21195,2.85503,0.2272,0.11143,0.4055555555555555,296.0,3.8641867895249487,0.5592651323499902,40.89482081633417,9.76853815058196,0.4358446208758481,0.109250654390769,0.5104867714070599,0.2738104213979507,180,0.5800888888888889,0.05297023052960405,0.3433722222222222,0.05166791977107757
Stock_20,Stock_20,6.2957,62.6175,2.41,0.058,7.25,0.052,-0.033,0.035,1.476,0.024,98,-1.78554,0.15858,1.68876,0.16824,0.10295,0.01869,1.75007,0.05868,298,59,0.6428571428571429,0.61223,0.24138,0.62708,1.74363,0.14211,0.97081,0.4081632653061224,161.0,2.071712227446571,0.2717932389452783,13.683296223682907,3.014226146567918,1.299598708504969,0.3258388485936033,0.5330086724936397,0.3608401678966283,98,0.5976122448979592,0.05674390983729877,0.39255102040816325,0.05095155495658875
Stock_21,Stock_21,7.589,57.9266,1.831,0.055,8.597,0.14,-0.055,0.074,1.718,0.072,78,-1.70949,0.90796,1.49785,0.28006,0.05218,0.06872,1.50281,0.24649,170,34,0.5256410256410257,0.59552,0.25817,1.5442,1.33358,0.40556,0.01503,0.3333333333333333,119.0,1.3077348980042316,0.1638106814674212,7.24105523145665,1.5412445054456658,54.60069111896463,21.091809271648795,0.5015016946984523,0.26756274515904555,78,0.5256410256410257,0.05653935976482544,0.3076025641025641,0.05636986364631225
Stock_23,Stock_23,49.0734,60.5102,0.596,0.001,8.152,0.206,-0.053,0.079,0.972,0.063,134,-1.29267,0.63492,1.22683,1.03476,-0.2,0.12725,1.52816,0.14253,301,60,0.7761194029850746,0.70744,0.19683,1.04208,6.14854,0.16591,0.31507,0.6417910447761194,238.0,5.719112851322925,0.6956263069455452,84.39381133216298,17.54515851213825,1.6814710691330974,0.8708205501031955,0.5330762365385529,0.3324109459583439,134,0.6610298507462687,0.0776081723000202,0.4902388059701493,0.0977290325784164
Stock_24,Stock_24,9.958,61.9671,2.499,0.09,8.092,0.302,-0.067,0.054,1.838,0.083,140,-1.40406,0.30841,2.19303,0.41285,-0.00799,0.04517,1.60953,0.08312,439,87,0.6357142857142857,0.70928,0.22939,0.91162,1.93839,0.2645,0.07669,0.5071428571428571,229.0,1.9617239438440264,0.2683433508793005,13.62304537025272,3.1041181308471324,9.072475352268343,6.6388796940577866,0.5404575936131641,0.3411717385682546,140,0.5924499999999999,0.04887362899138114,0.4282,0.06338582582448457
Stock_4,Stock_4,28.0646,57.0626,1.28,0.023,8.276,0.178,-0.23,0.062,0.73,0.131,160,-1.60527,0.29599,1.96548,0.28658,-0.12941,0.0314,1.49726,0.05871,415,83,0.81875,0.62841,0.20147,1.26281,3.18883,0.20639,0.066,0.63125,291.0,4.036936855422576,0.3337684303866399,49.91331893140852,7.951812494449987,3.782540190707,1.6633106751975435,0.4724017497356571,0.2990178235458313,160,0.6487750000000001,0.1045506258201021,0.46856875000000003,0.10320714701663108
Stock_5,Stock_5,31.1578,64.3684,0.92,0.005,8.067,0.148,0.122,0.078,1.678,0.057,157,-1.35936,0.30765,2.41551,0.69125,-0.2,0.04465,1.53077,0.06674,446,89,0.7515923566878981,0.78896,0.22141,1.38269,5.69801,0.17951,0.14178,0.6560509554140127,275.0,2.913207178606642,0.4553796948389715,28.228368231434025,7.193138508604996,4.133464632084715,1.7588644892281118,0.5015795258063039,0.2833221246572503,157,0.6301337579617834,0.07993423523870356,0.4745668789808917,0.11359148998546413
Stock_7,Stock_7,37.4486,60.6425,0.659,0.002,8.175,0.176,0.067,0.039,1.743,0.065,146,-1.66092,0.31778,1.77637,0.34195,-0.12721,0.03754,1.42261,0.06264,260,52,0.6643835616438356,0.64342,0.24377,1.26421,3.06462,0.32937,0.00078,0.4657534246575342,243.0,2.098251322893695,0.3365848545756999,20.50937367147838,5.344141398738805,7.295374690916061,3.5148920989298795,0.5534955583115938,0.38742623465678094,146,0.6121232876712329,0.050290903852949306,0.43159589041095886,0.04677214571024897
Teutsch_1,Teutsch_1,84.8731,33.3502,3.53,0.098,7.661,0.418,-0.253,0.016,2.052,0.115,82,-1.86635,0.36256,1.84084,0.29399,0.10007,0.03432,1.57581,0.11909,314,62,0.5121951219512195,0.68646,0.25543,,,0.22363,0.99268,0.3780487804878049,124.0,0.7364117575785808,0.2490328670292901,2.321319063186249,1.1995976812571745,19.73627382724743,21.560687861380494,0.5358933465066351,0.35645267618988513,82,0.5243902439024392,0.05519933710725542,0.3780487804878048,0.053548234474720215
Teutsch_103,Teutsch_103,142.157,-46.6078,2.438,0.135,8.662,0.103,-0.027,0.023,2.748,0.068,50,-1.63162,0.96305,1.43276,0.42885,0.01268,0.08388,1.28803,0.22752,235,47,0.48,0.66161,0.29405,,,,,0.34,74.0,1.0636049624441355,0.2821140294128983,3.2030191809605824,1.3140049987449065,143.36411582123478,67.93466934232133,0.4540382991067873,0.23410280357814506,50,0.4800000000000002,0.07065408693062278,0.29898,0.07276922151569301
Teutsch_12,Teutsch_12,96.4397,13.6167,3.516,0.109,8.877,0.054,-0.204,0.047,2.159,0.083,201,-3.0,1.15685,1.7249,0.2079,0.10066,0.03222,2.04152,0.24226,532,106,0.7114427860696517,0.69758,0.26973,,,0.17673,0.95858,0.4676616915422885,344.0,3.198205485230585,0.3715052228671563,35.49922507941278,7.125076032506546,21.2217467296382,5.010541113957295,0.5151708783079039,0.2896348927361127,201,0.6142388059701493,0.06447159191079269,0.3827910447761194,0.061539959816103156
Teutsch_126,Teutsch_126,333.4545,55.6993,1.921,0.043,7.997,0.076,0.051,0.057,1.358,0.047,210,-2.13913,0.29954,2.04334,0.25741,-0.03647,0.02474,1.63835,0.06453,483,96,0.5285714285714286,0.72736,0.26336,1.15888,3.98828,0.25163,0.00201,0.3809523809523809,321.0,3.0959880579949264,0.3409294289629481,33.58407496316752,6.474019333148632,2.957104072421552,0.7698940358205918,0.5202903327014472,0.27982546299345795,210,0.5285714285714286,0.03444690002428084,0.3342904761904762,0.044274040582198256
Teutsch_13,Teutsch_13,100.979,1.4142,3.722,0.101,7.438,0.111,-0.297,0.014,2.147,0.04,166,-2.01797,0.34976,1.89401,0.23241,0.1495,0.02822,1.97559,0.13585,688,137,0.5542168674698795,0.68541,0.23597,,,0.66871,0.07817,0.4277108433734939,258.0,5.972630161045287,0.5928119938542756,63.45612334984996,11.365357327547104,0.4320424928596529,0.1348384897896733,0.5600906780533476,0.3435704675034257,166,0.5602409638554215,0.03857870466338313,0.39190963855421684,0.04465407154339777
Teutsch_132,Teutsch_132,77.5143,38.8156,3.122,0.142,7.219,0.068,-0.212,0.039,2.207,0.059,62,-1.63146,0.46984,1.95104,0.40785,0.04135,0.05062,1.39538,0.1626,309,61,0.6129032258064516,0.73106,0.25404,,,,,0.4677419354838709,100.0,1.645354038824456,0.3768876991025409,6.669926290144903,2.38442805643634,2.482441171675314,0.9688349955119292,0.5356151716398555,0.352523165587614,62,0.5886290322580646,0.06448316177730294,0.4191451612903226,0.07111113605411827
Teutsch_35,Teutsch_35,294.2069,35.6896,0.491,0.0,8.0,0.0,-0.01,0.0,0.031,0.0,149,-1.77353,0.2708,1.05648,0.18234,-0.1318,0.03268,1.45281,0.04389,193,38,0.6308724832214765,0.60581,0.24389,1.13015,4.16828,0.17476,0.36403,0.4026845637583892,243.0,2.885448726650077,0.4374022993897389,38.387886412722935,9.5117401104716,2.604988431112396,0.6454633287472183,0.44298135788928433,0.32931107977040697,149,0.5436778523489934,0.0661385211224933,0.3731409395973154,0.04457069272406484
Teutsch_38,Teutsch_38,131.5044,-38.0093,0.639,0.001,7.842,0.1,-0.004,0.065,0.262,0.059,180,-1.90142,0.38679,1.07083,0.44167,-0.2,0.05814,1.35238,0.09236,296,59,0.8055555555555556,0.75174,0.18719,1.10183,6.43608,0.07765,0.9721,0.6888888888888889,325.0,6.647111954072257,0.913157376398744,136.2961715423263,31.198210057573597,0.5099367867225519,0.1655640329186724,0.6021453319021781,0.42449192888610393,180,0.7068777777777777,0.06495910404941409,0.5603555555555556,0.08224873479791248
Teutsch_61,Teutsch_61,113.6625,-19.7875,2.454,0.096,7.427,0.247,-0.113,0.051,2.011,0.052,89,-1.86285,0.33179,1.32641,0.2027,0.05917,0.03746,1.46888,0.10691,349,69,0.5393258426966292,0.55881,0.25853,0.65194,0.87138,0.14925,0.78261,0.3146067415730337,137.0,1.5009804011575325,0.173077645611009,6.90264624922417,1.3751491748903737,3.872437196044552,2.333612845740037,0.5314451203833018,0.37024151530318344,89,0.539325842696629,0.05283570869630168,0.3435842696629214,0.050799404544516036
Tombaugh_1,Tombaugh_1,105.1289,-20.5783,2.372,0.048,9.121,0.026,-0.095,0.057,0.869,0.065,341,-2.04914,0.67262,2.16353,0.19858,0.05235,0.024,2.01566,0.11845,810,162,0.5161290322580645,0.76116,0.25994,1.5239,2.26343,0.26586,5e-05,0.3929618768328445,517.0,2.393472439589191,0.1622942505387656,25.85392135451992,3.68770043192278,51.10619840094704,7.905637834596367,0.5554968304121298,0.38587270341037044,341,0.5367624633431085,0.029229166410641733,0.39151906158357763,0.026489404196926625
Tombaugh_5,Tombaugh_5,56.977,59.0395,1.545,0.03,8.353,0.097,0.02,0.028,2.505,0.027,614,-1.69668,0.2829,1.87119,0.18755,0.04192,0.02415,2.15666,0.07241,1544,308,0.6856677524429967,0.67949,0.24546,1.34852,4.94403,0.1508,0.018,0.5195439739413681,1035.0,3.813569961267896,0.1642043544180982,66.71146935338045,7.927084739091153,3.3790879349567198,0.8548843795699433,0.4506714767101505,0.2779610879009963,614,0.5701986970684039,0.07083686087431933,0.40058469055374596,0.07173539232771008
Trumpler_1,Trumpler_1,23.9179,61.2871,2.424,0.049,7.42,0.075,-0.046,0.05,1.815,0.022,147,-1.22464,0.17716,1.68581,0.19299,0.0613,0.03131,1.72354,0.07188,557,111,0.6462585034013606,0.57362,0.23392,1.32742,1.4441,0.2381,0.23251,0.3877551020408163,242.0,1.2188088799375827,0.2005329640146725,6.183426500969429,1.6457385488696057,4.253738588924784,1.3495865415047543,0.5095844314851626,0.27361733647941694,147,0.5801292517006802,0.05520382015977525,0.33636054421768713,0.050863674989737824
Trumpler_12,Trumpler_12,151.6243,-60.2906,3.121,0.125,8.891,0.021,-0.02,0.055,0.782,0.049,303,-1.5378,0.60118,1.95738,0.26476,0.01625,0.03826,1.84828,0.11627,711,142,0.5379537953795379,0.60399,0.24879,1.14598,2.28753,0.21668,0.02026,0.3696369636963696,466.0,2.4951319803811542,0.1567357535881831,27.0004030627965,3.7070508556560986,28.81573838843356,4.19448330176048,0.5325950829681172,0.36777089342087715,303,0.5379537953795379,0.02864137590820564,0.3696369636963696,0.027730758724289296
Trumpler_14,Trumpler_14,161.0047,-59.5491,2.271,0.099,6.72,0.061,0.025,0.056,1.786,0.027,491,-1.16849,0.12809,2.41181,0.32556,0.06825,0.02464,2.07858,0.0625,1994,398,0.615071283095723,0.81024,0.20883,1.12524,1.19233,0.17162,0.06041,0.5234215885947047,793.0,1.2777977880625522,0.0977093393041839,9.126878544071811,1.3876493074588838,0.5750130865833104,0.1190214321483135,0.46582700439191604,0.28904738267679714,491,0.5413828920570264,0.04779770898541723,0.4055539714867617,0.07345031153940174
Trumpler_15,Trumpler_15,161.1859,-59.3719,2.296,0.115,6.906,0.051,0.013,0.041,1.637,0.059,316,-1.38681,0.15076,1.86049,0.21305,0.05461,0.0263,1.94673,0.06358,1052,210,0.6772151898734177,0.75199,0.24262,1.06596,1.20857,0.23977,0.01873,0.5158227848101266,530.0,1.5027930138463412,0.1462595111063819,11.516866749043436,2.0367088386357493,0.6993034292646989,0.148451187070583,0.5213320457751578,0.34294212609514796,316,0.5988227848101266,0.05114906666382605,0.4324367088607595,0.05702672012454556
Trumpler_19,Trumpler_19,168.61,-57.5744,2.357,0.049,9.59,0.045,0.039,0.035,0.629,0.063,781,-0.59271,1.24388,1.80482,0.14993,0.0202,0.03849,2.13063,0.09987,2684,536,0.6606914212548015,0.64738,0.26163,1.14517,5.73551,0.13998,0.00109,0.4046094750320102,1297.0,3.796966385679141,0.142832160163465,60.71891840825416,6.963940530431928,64.07313489651908,9.903491486610504,0.47615248952115957,0.29842626049878407,781,0.5691907810499359,0.05577429784043706,0.3521382842509603,0.03448666622271223
Trumpler_2,Trumpler_2,39.2675,55.8947,0.669,0.002,8.027,0.155,-0.042,0.037,1.189,0.044,263,-1.78901,0.42429,1.64675,0.34975,-0.07505,0.04519,1.77987,0.09631,498,99,0.467680608365019,0.60872,0.22053,1.18217,3.44233,0.22773,0.0024,0.3346007604562737,386.0,2.743340643238482,0.2807213660551239,31.95997762176284,5.844378949592888,3.329611274507577,1.3352443325593133,0.5072163401867416,0.2815462916390037,263,0.4888441064638783,0.03265912453429376,0.3119315589353612,0.03231574326977615
Trumpler_21,Trumpler_21,203.0571,-62.7919,1.264,0.025,7.802,0.12,0.073,0.054,0.828,0.036,125,-1.69402,0.38053,1.33541,0.21869,0.022,0.04386,1.6083,0.11698,253,50,0.504,0.524,0.26767,1.01719,1.1429,0.1338,0.58092,0.288,188.0,1.1066701116600437,0.1090671941072757,6.527270417893414,1.160651246271161,9.711099290743022,3.190886959822708,0.5032988786105737,0.3219650459813581,125,0.5039999999999998,0.04471992844359213,0.30827199999999993,0.04147430549147267
Trumpler_3,Trumpler_3,48.021,63.1954,0.659,0.004,7.748,0.113,0.025,0.054,1.1,0.052,298,-2.057,0.33259,1.59832,0.22834,-0.11659,0.03047,1.67914,0.06515,444,88,0.4899328859060403,0.62715,0.24543,1.15226,3.3126,0.15394,0.074,0.3154362416107382,444.0,2.6134663437576515,0.2071132486835988,35.22344859025428,5.451260476041329,1.5891618336598246,0.4811022923886454,0.43588826695086913,0.278433438686978,298,0.4638758389261745,0.03293271112063666,0.2988120805369127,0.02893911117164893
Trumpler_32,Trumpler_32,274.2983,-13.332,1.605,0.031,8.874,0.036,0.079,0.033,2.431,0.02,566,-1.6662,0.42366,2.08815,0.19236,0.05121,0.0236,2.12673,0.08871,1422,284,0.6166077738515902,0.74902,0.2573,1.13232,2.20989,0.16045,0.01189,0.4734982332155477,915.0,2.276950239818116,0.1001025620678374,28.94419628647116,3.4637211722291346,25.848688044617013,3.762907985598268,0.43744374539713676,0.2606583187766284,566,0.5286961130742049,0.05570896698582452,0.3682314487632509,0.06515885520440894
Trumpler_33,Trumpler_33,276.1694,-19.72,1.333,0.024,7.836,0.154,0.061,0.096,1.488,0.081,107,-1.35373,0.32926,1.44779,0.28315,-0.02758,0.05107,1.47234,0.10056,313,62,0.5887850467289719,0.57382,0.27799,1.07978,1.16156,0.17785,0.33598,0.3457943925233644,170.0,1.289313391803259,0.1865101259939725,6.832165910124744,1.6296241230463897,10.033249125827306,4.287764120528298,0.5320930723959352,0.3610635603571499,107,0.56603738317757,0.0501775919009521,0.3551401869158877,0.045980555685499344
UBC_118,UBC_118,282.6416,9.7908,1.435,0.027,8.34,0.111,0.091,0.054,1.558,0.059,193,-1.90597,0.59937,1.62655,0.26168,0.00221,0.04531,1.7277,0.1374,412,82,0.466321243523316,0.54024,0.26643,1.26909,3.20781,0.31092,0.00015,0.2642487046632124,283.0,3.0127722437822406,0.250335143234752,31.594342350234488,5.039026738447991,6.924536044135493,2.086138757522586,0.4859005273953921,0.3053246488491916,193,0.47658549222797925,0.036159614314852664,0.2848652849740933,0.033402564219967665
UBC_133,UBC_133,303.7123,28.3677,1.45,0.035,7.813,0.174,0.187,0.052,2.964,0.034,185,-1.74656,0.24176,1.92657,0.24627,0.02364,0.0251,1.76183,0.06441,710,142,0.7675675675675676,0.69678,0.22669,1.0035,4.04972,0.23649,0.02889,0.5891891891891892,327.0,3.046054361269058,0.2699957012121013,27.43308686994167,4.563921137527568,2.3698743543710896,1.0280933687298093,0.5330255731065386,0.34136804111879454,185,0.6549891891891892,0.07387559408343584,0.47238378378378376,0.0793948068246255
UBC_136,UBC_136,304.4793,32.606,1.348,0.022,8.223,0.161,0.18,0.085,2.483,0.095,221,-1.83575,0.31813,2.02623,0.25877,-0.02534,0.02747,1.76851,0.07021,710,142,0.7104072398190046,0.74846,0.23485,1.29987,4.07766,0.18156,0.05194,0.583710407239819,378.0,4.1427650078998,0.3106333053504274,48.845087031060416,7.351180148048257,3.4212051116790314,1.3688271893511552,0.5344363405102711,0.34574762715325796,221,0.6283484162895927,0.057674975366181255,0.46661990950226245,0.07445924140067389
UBC_151,UBC_151,312.0139,47.4341,1.628,0.022,8.213,0.207,0.129,0.055,1.144,0.064,197,-1.74898,0.45115,1.90722,0.35155,-0.03849,0.03941,1.71344,0.09017,413,82,0.5279187817258884,0.68176,0.2505,1.01031,3.72381,0.17503,0.08751,0.3857868020304568,301.0,5.505586548273088,0.3489188695656526,81.84511152072929,11.249534921221118,1.9952956475362864,0.9897818477514077,0.4724108265673915,0.29934927718027315,197,0.5049492385786802,0.038488346584543164,0.3445482233502538,0.04270445485208899
UBC_152,UBC_152,314.3412,47.3672,1.281,0.026,8.001,0.225,0.155,0.074,1.864,0.092,50,-1.64265,0.91828,1.37034,0.42915,0.07545,0.08077,1.5209,0.26555,172,34,0.5,0.6527,0.23831,1.24954,1.84429,0.21429,0.53701,0.44,75.0,2.0078139073549424,0.321547564478519,9.802934173199851,2.54641416703953,10.224543186448106,5.925685679260317,0.5258990873409126,0.30385610374007715,50,0.5199999999999998,0.07071067811865475,0.39182000000000006,0.07792745087579858
UBC_154,UBC_154,317.0953,46.325,2.936,0.147,8.833,0.076,-0.005,0.046,1.734,0.091,220,-2.01125,0.64183,1.95049,0.25601,0.04804,0.03331,1.79961,0.13628,536,107,0.55,0.77305,0.2725,0.6592,4.72437,0.21205,0.19062,0.4090909090909091,341.0,6.933328267699795,0.5813407982138643,112.10229859227798,17.99968145464918,6.072751114316899,1.4422600257899385,0.5153548171079978,0.29013491642973693,220,0.53695,0.03476079979631279,0.3519909090909091,0.047089236145656126
UBC_157,UBC_157,328.7513,49.712,1.149,0.011,8.254,0.086,0.001,0.022,0.893,0.028,77,-2.08215,0.99212,1.52583,0.31109,-0.04765,0.06183,1.27112,0.1631,183,36,0.4285714285714285,0.32955,0.2466,1.33928,1.54334,0.33037,0.02326,0.1688311688311688,110.0,2.17961097831745,0.1945337891319986,14.169953464393116,2.354003361203895,12.66576937844158,3.273821336250521,0.45928815174623705,0.24264336375251458,77,0.448012987012987,0.056768451494029655,0.20768831168831167,0.046338584677928875
UBC_162,UBC_162,327.7942,53.0065,2.044,0.057,7.73,0.385,0.005,0.031,1.948,0.058,294,-2.28273,0.30687,2.24433,0.24134,-0.02303,0.02107,1.78188,0.07065,714,142,0.7585034013605442,0.76262,0.23194,1.14684,4.87658,0.14965,0.07426,0.608843537414966,517.0,6.676882795871372,0.5270567314048867,128.30329495509812,19.838662230239585,0.4185643062075658,0.3766572194423033,0.5355470149973685,0.3701901305014961,294,0.6484761904761904,0.06865632883034756,0.4906904761904762,0.07463881266158716
