Cluster,RA_ICRS,DE_ICRS,dist,e_dist,age,e_age,FeH,e_FeH,Av,e_Av,Nc,alpha_high_int,alpha_high_er_int,alpha_low_int,alpha_low_er_int,Mc_int,Mc_er_int,offset_int,offset_er_int,mass_total,e_mass_total,bin_frac,average_ratio,str_average_ratio,segr_ratio,segr_ratio_std,mass_seg,mass_seg_pval,n_members,rh,e_rh,t_relax,e_t_relax,bin_frac_05,bin_frac_corr,bin_frac_05_corr,er_bin_frac,er_bin_frac_05,tau,e_tau
FSR_1284,109.9856,-24.5242,2.316,0.068,8.882,0.051,-0.045,0.069,1.053,0.082,64,-1.04524,1.20391,1.66849,0.35527,0.01598,0.09556,1.39941,0.26,195,39,0.6111111111111112,0.62684,0.25273,1.40183,1.63885,0.47037,0.03138,107.0,1.9804656196551629,0.2810390456102479,11.650252295475559,2.73988227211453,0.5740740740740741,0.524634682231407,0.4798686903289787,0.26672428154176164,0.23928599187294672,65.41309069515766,17.194922781051282
FSR_1342,119.4829,-31.5088,3.363,0.23,7.142,0.066,-0.148,0.04,2.697,0.099,175,-1.96534,0.37121,1.75549,0.248,0.10609,0.03514,1.80856,0.13283,1021,204,0.5142857142857142,0.6361,0.24942,,,,,282.0,2.0202852841640557,0.18188359713898147,10.990122261148597,1.846112681958226,0.4857142857142857,0.36734025923099844,0.32003255712053175,0.11147317160796219,0.10202199957117808,1.2618202017408287,0.2858297177683837
FSR_1360,120.3953,-34.4789,2.244,0.058,8.032,0.109,-0.044,0.031,1.552,0.036,119,-2.04436,0.41524,2.03331,0.28892,-0.02391,0.03256,1.52295,0.09677,409,81,0.40404040404040403,0.57274,0.242,1.18227,1.39541,0.27465,0.0205,179.0,1.6319397509643336,0.1534165053444364,8.853480094004963,1.5255250192465495,0.37373737373737376,0.28897044515512654,0.24847448670571937,0.1298567189490675,0.1134845500716306,12.1586675770441,3.7015481744211765
FSR_1361,117.6475,-36.4012,2.19,0.11,8.74,0.054,-0.093,0.054,2.051,0.115,427,-1.78803,0.51845,1.76206,0.20238,0.07066,0.03096,2.03406,0.12211,1067,213,0.5426136363636364,0.66773,0.25265,1.23963,4.07393,0.28052,7e-05,693.0,4.6484111449293275,0.26789277254685717,77.46599887619583,10.228901836751946,0.5255681818181818,0.3757466840407899,0.3390088953873648,0.07110038768024499,0.06311305006942718,7.093962278029705,1.2866478337558844
FSR_1363,122.6578,-34.6186,3.237,0.084,7.946,0.19,-0.105,0.053,1.318,0.061,82,-2.10958,0.6191,1.23416,0.19344,0.17747,0.04414,1.80307,0.22648,278,55,0.390625,0.54851,0.29271,1.23748,1.56612,0.35714,0.11296,125.0,1.863190134774369,0.1658648395790734,9.987980237171406,1.6598203246106151,0.375,0.30414857112029575,0.28079461625490465,0.16773011755193035,0.1523961736724384,8.841426188771177,4.1377015487735305
FSR_1399,131.0389,-39.3495,2.556,0.315,8.771,0.207,-0.017,0.074,3.125,0.1,64,-2.17121,1.58861,1.2629,0.27878,0.2,0.05196,1.76847,0.43936,351,70,0.5370370370370371,0.71398,0.27324,,,,,103.0,1.6169451387715863,0.3218718435775355,6.229765721933137,1.9611457791335225,0.5185185185185185,0.32284205744488503,0.28054686888656566,0.17348893174960167,0.15767718219995014,94.73888850971144,54.115864985640805
FSR_1443,129.8581,-47.3554,3.003,0.286,8.623,0.423,-0.12,0.059,1.805,0.262,61,-3.0,1.58629,0.83686,0.26752,0.1727,0.0558,1.88372,0.40308,192,38,0.5238095238095238,0.50504,0.27863,1.45745,0.99786,0.28846,0.46001,102.0,2.349975784066065,0.2629662364199783,14.653140953663444,2.8551907349052206,0.5,0.40873956492424635,0.3747371129683456,0.23446314718976766,0.2143650646732834,28.64634861006115,28.454211248248487
FSR_1484,142.4633,-50.6872,2.074,0.075,8.418,0.206,0.052,0.04,2.827,0.096,61,-2.13335,0.95011,1.19031,0.31722,0.193,0.05609,1.76768,0.29952,263,52,0.6595744680851063,0.62031,0.25075,,,0.7,0.62295,106.0,1.2097317158241878,0.23764697245554017,4.756268878868905,1.4782969960207397,0.6382978723404256,0.5126290130303905,0.4726161437466716,0.255530818720842,0.23103626636056196,55.04699323982741,31.216758371510522
FSR_1723,238.7758,-46.0139,1.484,0.029,8.119,0.068,0.075,0.021,1.583,0.032,152,-2.19891,0.50852,1.63915,0.26842,-0.00385,0.03518,1.58659,0.10358,412,82,0.34959349593495936,0.59745,0.26253,1.39632,1.52001,0.29743,0.00246,224.0,0.9832101304669427,0.11972586512126723,4.90467909942086,1.0201992156775919,0.34959349593495936,0.23452353704968187,0.22433060890330497,0.10263813359579409,0.09233619484380783,26.815716289115397,6.981474645254491
Gulliver_1,161.5881,-57.0244,2.585,0.077,9.122,0.038,-0.033,0.049,0.911,0.077,301,-1.97521,0.61128,2.04609,0.23197,-0.00844,0.02863,1.79157,0.09095,885,177,0.524,0.67085,0.25076,1.11699,5.46466,0.34221,0.0,483.0,5.534618480209495,0.504961377365684,82.30371832406897,13.950269690391988,0.512,0.47705153979109693,0.4639271950557461,0.15896262483992898,0.14398810973132467,16.090907703344588,3.069330567299616
Gulliver_11,68.0284,43.612,0.898,0.005,8.341,0.296,-0.001,0.065,1.349,0.066,67,-2.16503,0.63478,1.52125,0.30551,-0.05269,0.04314,1.25554,0.09862,106,21,0.36538461538461536,0.51233,0.26568,0.99318,3.04848,0.25985,0.19105,101.0,2.03193247215536,0.5374399581530906,15.742499803853473,6.437492053001919,0.36538461538461536,0.2789081865049111,0.27117923163952,0.16828006921983296,0.16828006921983296,13.929204145924063,11.071310152159885
Gulliver_12,181.2095,-61.3296,1.701,0.045,8.221,0.168,0.012,0.036,1.006,0.081,63,-2.40771,0.74473,2.23912,0.44663,-0.05969,0.03568,1.20165,0.11168,142,28,0.3269230769230769,0.62456,0.23215,0.83731,2.40509,0.33804,0.05414,91.0,4.224222691067739,0.35737671912043373,37.79865319794942,6.074253879594282,0.3269230769230769,0.24044664804337268,0.23271769317798158,0.1527482297957495,0.1527482297957495,4.400719363356603,1.843399042824375
Gulliver_13,104.877,-13.2366,1.472,0.024,8.815,0.31,-0.115,0.068,1.579,0.101,116,-1.70507,0.63474,2.30539,0.54904,-0.02551,0.03975,1.51089,0.10546,351,70,0.48598130841121495,0.77923,0.2226,1.41808,4.21417,0.32966,0.00318,177.0,3.413815202221367,0.4946484496905389,28.66752442053725,6.855169953450382,0.4766355140186916,0.37091134952593746,0.3513726269870372,0.1418207827469412,0.13593144211562458,22.782942226416058,17.150789141390135
Gulliver_14,259.8991,-36.8053,1.187,0.068,8.672,0.079,0.201,0.061,1.874,0.124,80,-3.0,0.95403,1.44458,0.30644,0.12488,0.03475,1.8613,0.23553,170,34,0.5352112676056338,0.81594,0.26065,1.10324,4.17017,0.49462,0.00122,127.0,4.040188240023442,0.5689489706355554,41.269322218182644,9.644988345447661,0.5211267605633803,0.42014130872035627,0.39586387353172586,0.18548161912097094,0.1811344865388113,11.386038910961028,3.372051395141621
Gulliver_17,302.6855,35.8699,1.664,0.027,8.019,0.083,0.137,0.047,1.255,0.033,241,-2.34517,0.34973,2.31787,0.24482,-0.07638,0.02166,1.57679,0.06436,511,102,0.48148148148148145,0.61441,0.24395,1.17483,3.02179,0.29406,5e-05,384.0,2.3748570308771573,0.28579812399566484,25.306909482741766,5.220009092581364,0.4497354497354497,0.3950050526017772,0.35553006599035436,0.10915303664455855,0.11812274027069068,4.128201509288422,1.1608347083594774
Gulliver_18,302.9274,26.5286,1.515,0.022,8.063,0.015,0.106,0.054,2.074,0.061,419,-2.19172,0.2823,1.85561,0.20032,-0.03042,0.02253,1.82748,0.06335,888,177,0.5759312320916905,0.69392,0.26135,1.13021,6.24226,0.29278,0.0,690.0,4.17865950964057,0.3360061935113138,72.11680677139094,11.283582027033384,0.5644699140401146,0.4090642797688441,0.3779106276092976,0.07483737139262318,0.06694816077028823,1.6031106949271294,0.25686549995920166
Gulliver_20,273.795,10.9935,0.415,0.008,8.853,0.085,-0.025,0.036,0.297,0.041,103,-1.88678,0.65342,1.10486,0.5013,-0.2,0.06576,1.20106,0.09594,136,27,0.4318181818181818,0.61088,0.22407,1.17154,3.91181,0.18296,0.60404,156.0,4.8787432137408775,0.47484167959967366,71.46575391874876,12.616781972840757,0.4090909090909091,0.4138304108901523,0.39011269955542566,0.05280229416389688,0.05241178055357777,9.974750017147791,2.6291303234356267
Gulliver_21,106.9783,-25.4744,0.638,0.0,8.177,0.177,0.111,0.156,0.046,0.016,179,-1.80298,0.2368,1.24243,0.15926,-0.10698,0.02634,1.56054,0.04011,281,56,0.49295774647887325,0.55536,0.22385,1.38047,5.60289,0.22941,0.02631,286.0,3.2572982655890472,0.428732497576754,43.36645358157117,9.590637231914707,0.4295774647887324,0.47496997555084375,0.4105992552532489,0.24999299313196816,0.2187419203198409,3.466139935244301,1.6072277382744333
Gulliver_24,1.1341,62.8374,1.415,0.016,8.266,0.191,0.005,0.056,1.515,0.078,121,-2.27795,0.41266,1.84256,0.22914,-0.01289,0.02599,1.49294,0.08103,218,43,0.40404040404040403,0.61121,0.25668,1.17812,2.85254,0.19126,0.18083,183.0,2.2861565935943258,0.2990895307115046,20.450637132650815,4.49153994790966,0.37373737373737376,0.28897044515512654,0.24847448670571937,0.1298567189490675,0.1134845500716306,9.021799209540434,4.434975203618066
Gulliver_25,52.0999,45.1429,1.292,0.017,8.472,0.204,-0.11,0.055,1.072,0.083,103,-2.19197,0.53834,1.91617,0.36319,-0.02744,0.03502,1.50238,0.08939,258,51,0.4673913043478261,0.65953,0.22424,1.32859,9.10159,0.38473,0.00063,157.0,8.603438300262258,2.036883308254867,122.09782827254162,45.0084043160212,0.42391304347826086,0.38091487546812186,0.3297076597331655,0.1693880826158068,0.14845581276624525,2.4282425260721,1.4499042835983207
Gulliver_26,80.6863,35.2763,2.444,0.155,8.67,0.187,-0.123,0.101,2.116,0.07,100,-1.56478,0.57217,2.39228,0.35913,0.03278,0.03534,1.59936,0.129,357,71,0.6022727272727273,0.74397,0.24144,0.60227,4.53839,0.41389,0.01086,165.0,3.005413675539542,0.6365887301188583,22.255311813642926,7.40921128428726,0.5795454545454546,0.43540577494988086,0.3929861681146376,0.16882477852442285,0.134599611824778,21.016786698107175,11.438944677867072
Gulliver_27,146.0707,-54.1086,2.537,0.094,8.2,0.196,-0.008,0.038,1.794,0.09,206,-2.04203,0.64507,1.32808,0.21601,0.09769,0.04873,1.93671,0.19949,555,111,0.42168674698795183,0.57757,0.29435,1.09641,3.05116,0.36438,0.00049,316.0,2.6850822548665696,0.35594256175183664,24.991167071599016,5.562381231049853,0.4036144578313253,0.30661678810267434,0.27835157079967093,0.10575649548518251,0.08946893268615755,6.341813441206788,3.1912421989283546
Gulliver_28,293.9238,18.0531,0.502,0.127,9.001,0.469,-0.229,0.051,1.297,0.463,102,-2.1119,0.81814,1.50166,0.50431,-0.13061,0.05525,1.36768,0.0884,180,36,0.6521739130434783,0.82183,0.22934,1.44482,6.11332,0.2361,0.23017,172.0,4.705119988855887,0.7564332344804116,63.370919116713495,16.54385986560802,0.5978260869565217,0.5656974841637741,0.5036207032114264,0.23035046786480162,0.20289415309534625,15.816485732704951,17.572430088883724
Gulliver_31,301.9167,38.2524,2.129,0.059,8.249,0.115,0.112,0.06,1.556,0.035,129,-1.47142,0.55533,1.31454,0.28488,0.03686,0.06197,1.67465,0.14535,371,74,0.4583333333333333,0.54464,0.28194,1.24594,2.55834,0.36738,0.00121,206.0,2.2349642794518934,0.2294870897915147,16.59958177066803,3.045854661300503,0.4375,0.3432633744480558,0.3122371129683456,0.1454488940729253,0.13027575920907158,10.688157722294035,3.4432812918246394
Gulliver_32,98.3883,7.4998,1.627,0.068,8.737,0.536,-0.164,0.084,1.553,0.28,64,-1.3108,0.78945,1.72018,0.51992,0.01362,0.06441,1.38661,0.14155,181,36,0.46551724137931033,0.72659,0.24325,1.59162,3.16888,0.35833,0.03325,97.0,3.2435906213127055,0.48922572523655944,23.59302371868185,5.830654444422923,0.4482758620689655,0.35044728249403284,0.32301297503731113,0.1855695938523666,0.1678349611769963,23.13217108577394,29.116132770415064
Gulliver_35,150.3452,-58.1981,2.025,0.051,8.091,0.223,0.058,0.061,1.342,0.064,93,-1.92937,0.30828,2.56152,0.40627,-0.00236,0.02555,1.57982,0.06657,281,56,0.5975609756097561,0.698,0.21937,0.85385,3.00539,0.22698,0.20698,153.0,2.773336519533531,0.5333779277318956,20.99751967354081,6.408638939073777,0.573170731707317,0.5110845467300518,0.4789653479622217,0.2130948364208037,0.20509381046264816,5.872621397196522,3.507930781052642
Gulliver_36,123.2226,-35.1208,1.278,0.018,8.849,0.141,-0.08,0.063,0.969,0.129,130,-2.60734,0.66869,1.60955,0.26457,0.02926,0.02867,1.71754,0.09971,260,52,0.5909090909090909,0.73041,0.25541,1.30279,3.8827,0.28352,0.00873,215.0,2.9005575177331475,0.2311944774872196,30.303697986207972,4.7233619745297775,0.5909090909090909,0.5439606307001879,0.542836285964837,0.2409675587868177,0.2409675587868177,23.307965733569098,8.394159827524245
Gulliver_37,292.0752,25.3313,1.479,0.032,8.261,0.161,-0.036,0.106,1.893,0.062,113,-2.10485,0.50538,1.43286,0.26603,0.07556,0.03803,1.74258,0.13338,306,61,0.5102040816326531,0.59299,0.24305,1.37498,2.77207,0.32175,0.00865,178.0,2.8840492663335904,0.4826653406622019,23.94416968960021,6.467295012360463,0.45918367346938777,0.3951341227473756,0.3339207864377334,0.1598754578017742,0.13566848801218523,7.617285234625682,3.4938681554766595
Gulliver_39,163.6979,-58.0499,2.465,0.119,8.852,0.177,-0.048,0.06,1.769,0.123,78,-1.48949,1.19845,1.79536,0.33227,0.09639,0.06236,1.60231,0.29429,373,74,0.6119402985074627,0.67021,0.23266,1.23727,1.96354,0.30357,0.19413,130.0,2.25680937994315,0.357164718922491,11.835950238836043,3.045186740110199,0.5970149253731343,0.4968703396221852,0.4717520383414799,0.21929405548597192,0.20503410654945978,60.089261892948855,28.96137977686641
Gulliver_40,163.0982,-58.4122,1.524,0.021,7.901,0.204,0.151,0.071,0.671,0.102,50,-1.27432,0.42234,1.82695,0.53308,-0.07715,0.08069,1.18855,0.10262,131,26,0.38636363636363635,0.64591,0.24136,1.36676,1.72102,0.4,0.03452,73.0,1.9179456493426645,0.33402063526585307,10.289175098513796,2.8752797668076986,0.3409090909090909,0.33941517615473327,0.29283628596483696,0.20663493652996046,0.1848077564307426,7.737834596014585,4.229237733416604
Gulliver_44,127.2252,-38.067,1.178,0.017,8.788,0.096,0.031,0.07,1.471,0.096,172,-1.98902,0.39585,2.27556,0.23814,-0.06624,0.02419,1.58881,0.06854,379,75,0.6754966887417219,0.75358,0.2292,1.38349,4.31181,0.2318,0.01639,295.0,3.2369222155866035,0.33981466422298323,37.90755673470686,7.049909580826092,0.6688741721854304,0.5890202598620176,0.5746687884403351,0.18406808197559105,0.1823825885475156,16.191019892423064,4.677201481475941
Gulliver_47,107.9099,0.837,1.847,0.045,8.621,0.039,-0.116,0.032,0.448,0.051,184,-1.69384,0.37278,2.29326,0.32593,-0.07335,0.02918,1.55911,0.0681,466,93,0.38271604938271603,0.5945,0.22817,1.30472,7.10906,0.30303,0.00031,268.0,6.8067061339078805,0.727137886279584,96.64950546922512,18.244497330088063,0.36419753086419754,0.3647282784546865,0.3452193213287141,0.19510719787071262,0.17404539051821824,4.3231505905600995,0.9037161752049093
Gulliver_5,132.6015,-45.4904,2.054,0.094,7.083,0.051,0.075,0.062,2.117,0.068,78,-1.45079,0.22503,1.60974,0.3357,0.09867,0.0454,1.54692,0.0928,394,78,0.6515151515151515,0.72284,0.2467,,,0.47368,0.63736,133.0,4.255977570921585,0.6398174006892164,30.337093963840683,7.47109499393393,0.6515151515151515,0.48464819919230506,0.4649558650843345,0.20238990618151323,0.188129215117014,0.3990488129790599,0.10887438745221506
Gulliver_50,181.347,-62.6797,1.657,0.029,8.023,0.151,0.054,0.051,1.081,0.033,197,-2.05101,0.2731,2.4469,0.24562,-0.09319,0.01991,1.56,0.05083,421,84,0.4171779141104294,0.69308,0.28261,1.42542,4.34631,0.55609,0.0,299.0,3.8445367109414303,0.5363027898899502,47.054028192917926,10.907654235914235,0.37423312883435583,0.3307014852307252,0.2800277450892605,0.11773135704560561,0.09533362049191835,2.2408004944196325,0.9363893336575074
Gulliver_56,95.3891,26.9237,1.956,0.055,8.52,0.14,-0.084,0.033,0.899,0.086,90,-2.7233,0.66656,1.30532,0.2013,0.09402,0.03195,1.70864,0.15662,269,53,0.4166666666666667,0.57784,0.27438,1.01655,1.73177,0.21394,0.3117,138.0,2.661015409599304,0.23649659928045563,18.660835105740382,3.093247400090822,0.4027777777777778,0.3697182064577636,0.35470497283352387,0.20286337614935837,0.19657613482634342,17.744710759527013,6.4321594555032195
Gulliver_59,195.7457,-64.6247,1.944,0.094,8.019,0.349,0.079,0.041,1.55,0.145,158,-1.94521,0.33924,1.87074,0.25018,0.05863,0.02803,1.7957,0.08818,411,82,0.46923076923076923,0.67455,0.25296,1.08985,5.7817,0.36339,0.00086,247.0,4.9594670216261525,0.46760259301009777,60.03832581962403,10.390806278139411,0.4461538461538462,0.35416081034549174,0.3208909591221918,0.13252935681860395,0.10486520536967202,1.740088859838468,1.4304012673183253
Gulliver_6,83.4051,-1.5811,0.408,0.001,7.124,0.014,-0.034,0.024,0.485,0.088,373,-1.47001,0.41428,0.45494,0.35165,-0.2,0.10069,1.5141,0.10984,365,73,0.2932551319648094,0.65741,0.23264,1.04796,4.18906,0.1064,0.64708,505.0,3.5186183860109006,0.4400843019107066,67.3528653644525,14.318995447717834,0.28152492668621704,0.2752673610367799,0.2625467171507336,0.1121210859099261,0.10778953634574669,0.19753493942371714,0.04247530357828724
Gulliver_60,303.4523,29.7071,1.047,0.012,7.992,0.179,0.184,0.059,1.36,0.066,169,-2.15864,0.30496,2.13812,0.25154,-0.02562,0.02178,1.65774,0.06229,347,69,0.5,0.63612,0.22348,1.06685,2.54868,0.28634,0.0016,264.0,2.228894125684028,0.21314366960278855,20.74077438083476,3.6198724015089874,0.4527027027027027,0.41352357112029575,0.35849731895760734,0.14320680566645283,0.12743369312360386,4.73341990512734,2.1186408196294324
Gulliver_8,80.5653,33.8029,1.037,0.02,7.437,0.076,-0.022,0.085,1.049,0.077,51,-1.26319,0.26967,2.08701,0.71216,-0.18748,0.08548,1.1184,0.07517,156,31,0.6136363636363636,0.63126,0.22451,1.7067,1.60426,0.1646,0.81137,85.0,0.7410082991410725,0.4414010557192857,2.5227267870816372,2.26798635816852,0.5681818181818182,0.5271599347566593,0.4739764344367229,0.2955089269723685,0.25153437151703606,10.842508750109047,9.930601303093775
Haffner_13,115.2647,-30.0759,0.551,0.001,7.541,0.026,-0.057,0.032,0.247,0.029,374,-1.74748,0.33103,0.78607,0.24373,-0.2,0.05522,1.53337,0.07684,393,78,0.3063063063063063,0.61241,0.22843,0.95365,3.27815,0.10122,0.62291,517.0,3.113578398902101,0.19803374781642735,55.07058875216975,7.580963129551054,0.2852852852852853,0.2883185353782768,0.26630707574980184,0.1250993799772698,0.10924389492786551,0.6310739894341758,0.09473277845837334
Haffner_16,117.5868,-25.4628,2.786,0.072,8.324,0.331,-0.058,0.054,0.388,0.033,169,-2.12256,0.41077,3.0,0.36564,-0.08066,0.02124,1.61404,0.06095,511,102,0.8,0.73437,0.21008,1.98402,2.65348,0.31642,0.00044,308.0,1.393646310592615,0.17366644128261724,9.543022697021314,2.022125667527947,0.7533333333333333,0.7820122290719705,0.7343551237978498,0.4012800850611287,0.37825952979598737,22.09601943618409,17.479348802452325
Haffner_20,119.0604,-30.364,3.542,0.107,8.271,0.275,-0.174,0.043,2.224,0.057,91,-2.77805,0.77046,1.39343,0.19763,0.18154,0.03323,1.98763,0.24424,377,75,0.45714285714285713,0.62587,0.25106,,,,,144.0,1.1279102618564802,0.15779203967903793,4.491348335812884,1.0430159191584605,0.45714285714285713,0.2902759048200107,0.27058357071204014,0.14838513909544032,0.13563767203768187,41.5549975483449,28.026860230377704
Haffner_21,120.2959,-27.2172,2.683,0.072,8.804,0.055,-0.02,0.047,0.366,0.028,108,-2.65754,0.69384,2.16865,0.26444,-0.01695,0.02602,1.51983,0.09591,270,54,0.6703296703296703,0.63393,0.21575,1.23074,1.52572,0.24127,0.07926,186.0,1.2068960463212224,0.1427890782595947,7.137056081137902,1.4538300379237037,0.6263736263736264,0.6523418994016408,0.6073954168381429,0.04927917815933201,0.05071247397940529,89.22383594418781,21.40118853151442
Haffner_23,107.4003,-16.8847,1.965,0.051,8.695,0.097,-0.021,0.038,0.839,0.081,198,-1.13634,0.34765,2.50517,0.30516,-0.04698,0.02969,1.67177,0.06589,561,112,0.384180790960452,0.65314,0.2483,1.32262,5.60626,0.28549,0.00056,287.0,5.0530399401779,0.5734880570059736,59.46543502563461,11.735381440208986,0.3728813559322034,0.3372323307515489,0.3248085509879495,0.13136913975453218,0.12774808463301948,8.33173406687784,2.4832449437436974
Haffner_26,123.9004,-30.8439,2.635,0.058,8.82,0.036,-0.055,0.055,0.62,0.057,183,-1.60365,0.37903,2.05545,0.25869,0.00846,0.02875,1.72418,0.06962,602,120,0.40540540540540543,0.56216,0.25864,1.24384,2.98433,0.2782,0.0035,278.0,3.7036013971699218,0.2630140871246713,35.127322208171904,5.124371153990839,0.3581081081081081,0.35845694519650234,0.3100353031638542,0.15649956704358053,0.12964659397515454,18.808534396450376,3.1558127249649397
Haffner_3,106.0288,-6.1328,2.332,0.041,8.722,0.098,-0.142,0.028,1.329,0.075,118,-2.24006,1.10342,1.24731,0.20998,0.07065,0.05657,1.74301,0.25279,275,55,0.6,0.57327,0.26912,1.254,1.44717,0.13936,0.67346,202.0,1.7749559300252225,0.1435196342569685,13.440394800572703,2.11277650302745,0.5529411764705883,0.5135235711202957,0.4587357927254929,0.21365319892705725,0.1894442075634958,39.22726000581148,10.787854290578569
Haffner_4,106.5099,-15.0044,4.203,0.258,8.865,0.428,-0.237,0.038,1.489,0.184,185,-2.8309,0.75819,2.12197,0.27831,0.04184,0.02597,1.76203,0.13126,1119,223,0.7581699346405228,0.73591,0.24591,0.98739,4.00991,0.17096,0.53541,333.0,2.210681344311141,0.2661429169049332,13.707265260916246,2.827132350800102,0.7581699346405228,0.6716935057608187,0.6639645508954275,0.20506463438475037,0.20506463438475037,53.46249008753185,53.829114641316345
